date,symbol,high,rolling_200d_high,days_since_200d_high
2025-10-02,ATOM/USDC:USDC,4.3166,5.708,132
2025-10-03,ATOM/USDC:USDC,4.3489,5.708,133
2025-10-04,ATOM/USDC:USDC,4.2919,5.708,134
2025-10-05,ATOM/USDC:USDC,4.3,5.708,135
2025-10-06,ATOM/USDC:USDC,4.3056,5.708,136
2025-10-07,ATOM/USDC:USDC,4.2994,5.708,137
2025-10-08,ATOM/USDC:USDC,4.2018,5.708,138
2025-10-09,ATOM/USDC:USDC,4.184,5.708,139
2025-10-10,ATOM/USDC:USDC,4.1835,5.708,140
2025-10-11,ATOM/USDC:USDC,3.2913,5.708,141
2025-10-12,ATOM/USDC:USDC,3.5385,5.708,142
2025-10-13,ATOM/USDC:USDC,3.6563,5.708,143
2025-10-14,ATOM/USDC:USDC,3.6607,5.708,144
2025-10-15,ATOM/USDC:USDC,3.5131,5.708,145
2025-10-16,ATOM/USDC:USDC,3.4145,5.708,146
2025-03-31,AVAX/USDC:USDC,19.1,19.1,0
2025-04-01,AVAX/USDC:USDC,19.925,19.925,0
2025-04-02,AVAX/USDC:USDC,19.985,19.985,0
2025-04-03,AVAX/USDC:USDC,18.966,19.985,1
2025-04-04,AVAX/USDC:USDC,18.755,19.985,2
2025-04-05,AVAX/USDC:USDC,18.367,19.985,3
2025-04-06,AVAX/USDC:USDC,17.91,19.985,4
2025-04-07,AVAX/USDC:USDC,17.146,19.985,5
2025-04-08,AVAX/USDC:USDC,17.7,19.985,6
2025-04-09,AVAX/USDC:USDC,18.905,19.985,7
2025-04-10,AVAX/USDC:USDC,18.434,19.985,8
2025-04-11,AVAX/USDC:USDC,19.543,19.985,9
2025-04-12,AVAX/USDC:USDC,21.0,21.0,0
2025-04-13,AVAX/USDC:USDC,20.655,21.0,1
2025-04-14,AVAX/USDC:USDC,20.648,21.0,2
2025-04-15,AVAX/USDC:USDC,20.258,21.0,3
2025-04-16,AVAX/USDC:USDC,19.255,21.0,4
2025-04-17,AVAX/USDC:USDC,19.544,21.0,5
2025-04-18,AVAX/USDC:USDC,19.328,21.0,6
2025-04-19,AVAX/USDC:USDC,20.344,21.0,7
2025-04-20,AVAX/USDC:USDC,19.723,21.0,8
2025-04-21,AVAX/USDC:USDC,20.928,21.0,9
2025-04-22,AVAX/USDC:USDC,22.299,22.299,0
2025-04-23,AVAX/USDC:USDC,23.061,23.061,0
2025-04-24,AVAX/USDC:USDC,22.623,23.061,1
2025-04-25,AVAX/USDC:USDC,22.847,23.061,2
2025-04-26,AVAX/USDC:USDC,22.972,23.061,3
2025-04-27,AVAX/USDC:USDC,22.783,23.061,4
2025-04-28,AVAX/USDC:USDC,22.422,23.061,5
2025-04-29,AVAX/USDC:USDC,22.295,23.061,6
2025-04-30,AVAX/USDC:USDC,21.913,23.061,7
2025-05-01,AVAX/USDC:USDC,21.843,23.061,8
2025-05-02,AVAX/USDC:USDC,22.196,23.061,9
2025-05-03,AVAX/USDC:USDC,21.273,23.061,10
2025-05-04,AVAX/USDC:USDC,20.626,23.061,11
2025-05-05,AVAX/USDC:USDC,20.236,23.061,12
2025-05-06,AVAX/USDC:USDC,20.12,23.061,13
2025-05-07,AVAX/USDC:USDC,20.24,23.061,14
2025-05-08,AVAX/USDC:USDC,22.16,23.061,15
2025-05-09,AVAX/USDC:USDC,24.04,24.04,0
2025-05-10,AVAX/USDC:USDC,26.022,26.022,0
2025-05-11,AVAX/USDC:USDC,26.061,26.061,0
2025-05-12,AVAX/USDC:USDC,26.837,26.837,0
2025-05-13,AVAX/USDC:USDC,26.243,26.837,1
2025-05-14,AVAX/USDC:USDC,26.546,26.837,2
2025-05-15,AVAX/USDC:USDC,25.142,26.837,3
2025-05-16,AVAX/USDC:USDC,24.043,26.837,4
2025-05-17,AVAX/USDC:USDC,23.132,26.837,5
2025-05-18,AVAX/USDC:USDC,23.856,26.837,6
2025-05-19,AVAX/USDC:USDC,23.175,26.837,7
2025-05-20,AVAX/USDC:USDC,22.811,26.837,8
2025-05-21,AVAX/USDC:USDC,23.831,26.837,9
2025-05-22,AVAX/USDC:USDC,25.483,26.837,10
2025-05-23,AVAX/USDC:USDC,26.026,26.837,11
2025-05-24,AVAX/USDC:USDC,23.469,26.837,12
2025-05-25,AVAX/USDC:USDC,23.478,26.837,13
2025-05-26,AVAX/USDC:USDC,24.0,26.837,14
2025-05-27,AVAX/USDC:USDC,23.882,26.837,15
2025-05-28,AVAX/USDC:USDC,23.779,26.837,16
2025-05-29,AVAX/USDC:USDC,24.379,26.837,17
2025-05-30,AVAX/USDC:USDC,22.378,26.837,18
2025-05-31,AVAX/USDC:USDC,21.124,26.837,19
2025-06-01,AVAX/USDC:USDC,20.963,26.837,20
2025-06-02,AVAX/USDC:USDC,21.294,26.837,21
2025-06-03,AVAX/USDC:USDC,21.695,26.837,22
2025-06-04,AVAX/USDC:USDC,21.631,26.837,23
2025-06-05,AVAX/USDC:USDC,20.534,26.837,24
2025-06-06,AVAX/USDC:USDC,19.936,26.837,25
2025-06-07,AVAX/USDC:USDC,21.112,26.837,26
2025-06-08,AVAX/USDC:USDC,21.493,26.837,27
2025-06-09,AVAX/USDC:USDC,22.051,26.837,28
2025-06-10,AVAX/USDC:USDC,22.591,26.837,29
2025-06-11,AVAX/USDC:USDC,22.791,26.837,30
2025-06-12,AVAX/USDC:USDC,21.626,26.837,31
2025-06-13,AVAX/USDC:USDC,20.294,26.837,32
2025-06-14,AVAX/USDC:USDC,19.427,26.837,33
2025-06-15,AVAX/USDC:USDC,19.277,26.837,34
2025-06-16,AVAX/USDC:USDC,19.986,26.837,35
2025-06-17,AVAX/USDC:USDC,19.476,26.837,36
2025-06-18,AVAX/USDC:USDC,18.89,26.837,37
2025-06-19,AVAX/USDC:USDC,18.377,26.837,38
2025-06-20,AVAX/USDC:USDC,18.4,26.837,39
2025-06-21,AVAX/USDC:USDC,17.632,26.837,40
2025-06-22,AVAX/USDC:USDC,17.096,26.837,41
2025-06-23,AVAX/USDC:USDC,18.185,26.837,42
2025-06-24,AVAX/USDC:USDC,18.482,26.837,43
2025-06-25,AVAX/USDC:USDC,18.36,26.837,44
2025-06-26,AVAX/USDC:USDC,17.994,26.837,45
2025-06-27,AVAX/USDC:USDC,17.789,26.837,46
2025-06-28,AVAX/USDC:USDC,18.059,26.837,47
2025-06-29,AVAX/USDC:USDC,18.889,26.837,48
2025-06-30,AVAX/USDC:USDC,18.878,26.837,49
2025-07-01,AVAX/USDC:USDC,18.05,26.837,50
2025-07-02,AVAX/USDC:USDC,18.83,26.837,51
2025-07-03,AVAX/USDC:USDC,19.169,26.837,52
2025-07-04,AVAX/USDC:USDC,18.873,26.837,53
2025-07-05,AVAX/USDC:USDC,17.978,26.837,54
2025-07-06,AVAX/USDC:USDC,18.61,26.837,55
2025-07-07,AVAX/USDC:USDC,18.583,26.837,56
2025-07-08,AVAX/USDC:USDC,18.469,26.837,57
2025-07-09,AVAX/USDC:USDC,19.617,26.837,58
2025-07-10,AVAX/USDC:USDC,20.783,26.837,59
2025-07-11,AVAX/USDC:USDC,21.533,26.837,60
2025-07-12,AVAX/USDC:USDC,21.078,26.837,61
2025-07-13,AVAX/USDC:USDC,21.775,26.837,62
2025-07-14,AVAX/USDC:USDC,22.097,26.837,63
2025-07-15,AVAX/USDC:USDC,22.574,26.837,64
2025-07-16,AVAX/USDC:USDC,23.065,26.837,65
2025-07-17,AVAX/USDC:USDC,24.357,26.837,66
2025-07-18,AVAX/USDC:USDC,25.125,26.837,67
2025-07-19,AVAX/USDC:USDC,25.24,26.837,68
2025-07-20,AVAX/USDC:USDC,25.606,26.837,69
2025-07-21,AVAX/USDC:USDC,26.466,26.837,70
2025-07-22,AVAX/USDC:USDC,26.11,26.837,71
2025-07-23,AVAX/USDC:USDC,26.142,26.837,72
2025-07-24,AVAX/USDC:USDC,24.453,26.837,73
2025-07-25,AVAX/USDC:USDC,24.048,26.837,74
2025-07-26,AVAX/USDC:USDC,25.814,26.837,75
2025-07-27,AVAX/USDC:USDC,26.495,26.837,76
2025-07-28,AVAX/USDC:USDC,27.4,27.4,0
2025-07-29,AVAX/USDC:USDC,25.521,27.4,1
2025-07-30,AVAX/USDC:USDC,24.51,27.4,2
2025-07-31,AVAX/USDC:USDC,24.118,27.4,3
2025-08-01,AVAX/USDC:USDC,22.572,27.4,4
2025-08-02,AVAX/USDC:USDC,21.808,27.4,5
2025-08-03,AVAX/USDC:USDC,21.53,27.4,6
2025-08-04,AVAX/USDC:USDC,23.162,27.4,7
2025-08-05,AVAX/USDC:USDC,23.13,27.4,8
2025-08-06,AVAX/USDC:USDC,22.388,27.4,9
2025-08-07,AVAX/USDC:USDC,23.37,27.4,10
2025-08-08,AVAX/USDC:USDC,23.89,27.4,11
2025-08-09,AVAX/USDC:USDC,24.839,27.4,12
2025-08-10,AVAX/USDC:USDC,24.567,27.4,13
2025-08-11,AVAX/USDC:USDC,24.635,27.4,14
2025-08-12,AVAX/USDC:USDC,24.953,27.4,15
2025-08-13,AVAX/USDC:USDC,25.694,27.4,16
2025-08-14,AVAX/USDC:USDC,26.046,27.4,17
2025-08-15,AVAX/USDC:USDC,25.652,27.4,18
2025-08-16,AVAX/USDC:USDC,24.385,27.4,19
2025-08-17,AVAX/USDC:USDC,25.677,27.4,20
2025-08-18,AVAX/USDC:USDC,25.319,27.4,21
2025-08-19,AVAX/USDC:USDC,24.052,27.4,22
2025-08-20,AVAX/USDC:USDC,23.54,27.4,23
2025-08-21,AVAX/USDC:USDC,23.612,27.4,24
2025-08-22,AVAX/USDC:USDC,25.422,27.4,25
2025-08-23,AVAX/USDC:USDC,26.788,27.4,26
2025-08-24,AVAX/USDC:USDC,26.593,27.4,27
2025-08-25,AVAX/USDC:USDC,26.014,27.4,28
2025-08-26,AVAX/USDC:USDC,24.35,27.4,29
2025-08-27,AVAX/USDC:USDC,25.339,27.4,30
2025-08-28,AVAX/USDC:USDC,25.081,27.4,31
2025-08-29,AVAX/USDC:USDC,25.209,27.4,32
2025-08-30,AVAX/USDC:USDC,23.947,27.4,33
2025-08-31,AVAX/USDC:USDC,24.215,27.4,34
2025-09-01,AVAX/USDC:USDC,24.341,27.4,35
2025-09-02,AVAX/USDC:USDC,24.513,27.4,36
2025-09-03,AVAX/USDC:USDC,25.791,27.4,37
2025-09-04,AVAX/USDC:USDC,25.274,27.4,38
2025-09-05,AVAX/USDC:USDC,25.099,27.4,39
2025-09-06,AVAX/USDC:USDC,24.629,27.4,40
2025-09-07,AVAX/USDC:USDC,24.965,27.4,41
2025-09-08,AVAX/USDC:USDC,25.807,27.4,42
2025-09-09,AVAX/USDC:USDC,26.415,27.4,43
2025-09-10,AVAX/USDC:USDC,29.537,29.537,0
2025-09-11,AVAX/USDC:USDC,30.051,30.051,0
2025-09-12,AVAX/USDC:USDC,29.426,30.051,1
2025-09-13,AVAX/USDC:USDC,31.263,31.263,0
2025-09-14,AVAX/USDC:USDC,30.618,31.263,1
2025-09-15,AVAX/USDC:USDC,30.435,31.263,2
2025-09-16,AVAX/USDC:USDC,30.999,31.263,3
2025-09-17,AVAX/USDC:USDC,32.048,32.048,0
2025-09-18,AVAX/USDC:USDC,35.488,35.488,0
2025-09-19,AVAX/USDC:USDC,35.853,35.853,0
2025-09-20,AVAX/USDC:USDC,34.129,35.853,1
2025-09-21,AVAX/USDC:USDC,33.625,35.853,2
2025-09-22,AVAX/USDC:USDC,34.0,35.853,3
2025-09-23,AVAX/USDC:USDC,36.189,36.189,0
2025-09-24,AVAX/USDC:USDC,34.879,36.189,1
2025-09-25,AVAX/USDC:USDC,32.796,36.189,2
2025-09-26,AVAX/USDC:USDC,29.584,36.189,3
2025-09-27,AVAX/USDC:USDC,29.12,36.189,4
2025-09-28,AVAX/USDC:USDC,30.19,36.189,5
2025-09-29,AVAX/USDC:USDC,30.843,36.189,6
2025-09-30,AVAX/USDC:USDC,30.725,36.189,7
2025-10-01,AVAX/USDC:USDC,31.119,36.189,8
2025-10-02,AVAX/USDC:USDC,31.426,36.189,9
2025-10-03,AVAX/USDC:USDC,31.616,36.189,10
2025-10-04,AVAX/USDC:USDC,31.479,36.189,11
2025-10-05,AVAX/USDC:USDC,31.234,36.189,12
2025-10-06,AVAX/USDC:USDC,31.048,36.189,13
2025-10-07,AVAX/USDC:USDC,30.751,36.189,14
2025-10-08,AVAX/USDC:USDC,29.656,36.189,15
2025-10-09,AVAX/USDC:USDC,28.931,36.189,16
2025-10-10,AVAX/USDC:USDC,28.634,36.189,17
2025-10-11,AVAX/USDC:USDC,23.35,36.189,18
2025-10-12,AVAX/USDC:USDC,23.318,36.189,19
2025-10-13,AVAX/USDC:USDC,24.045,36.189,20
2025-10-14,AVAX/USDC:USDC,23.881,36.189,21
2025-10-15,AVAX/USDC:USDC,23.257,36.189,22
2025-10-16,AVAX/USDC:USDC,22.368,36.189,23
2025-09-09,AVNT/USDC:USDC,0.33932,0.33932,0
2025-09-10,AVNT/USDC:USDC,0.39775,0.39775,0
2025-09-11,AVNT/USDC:USDC,0.379,0.39775,1
2025-09-12,AVNT/USDC:USDC,0.48276,0.48276,0
2025-09-13,AVNT/USDC:USDC,0.79536,0.79536,0
2025-09-14,AVNT/USDC:USDC,0.939,0.939,0
2025-09-15,AVNT/USDC:USDC,1.59,1.59,0
2025-09-16,AVNT/USDC:USDC,1.30763,1.59,1
2025-09-17,AVNT/USDC:USDC,1.07985,1.59,2
2025-09-18,AVNT/USDC:USDC,1.21454,1.59,3
2025-09-19,AVNT/USDC:USDC,1.15668,1.59,4
2025-09-20,AVNT/USDC:USDC,1.4999,1.59,5
2025-09-21,AVNT/USDC:USDC,2.4861,2.4861,0
2025-09-22,AVNT/USDC:USDC,2.669,2.669,0
2025-09-23,AVNT/USDC:USDC,2.2691,2.669,1
2025-09-24,AVNT/USDC:USDC,2.2531,2.669,2
2025-09-25,AVNT/USDC:USDC,2.3405,2.669,3
2025-09-26,AVNT/USDC:USDC,1.7773,2.669,4
2025-09-27,AVNT/USDC:USDC,1.7415,2.669,5
2025-09-28,AVNT/USDC:USDC,1.5302,2.669,6
2025-09-29,AVNT/USDC:USDC,1.4967,2.669,7
2025-09-30,AVNT/USDC:USDC,1.3234,2.669,8
2025-10-01,AVNT/USDC:USDC,1.2961,2.669,9
2025-10-02,AVNT/USDC:USDC,1.2347,2.669,10
2025-10-03,AVNT/USDC:USDC,1.3009,2.669,11
2025-10-04,AVNT/USDC:USDC,1.2885,2.669,12
2025-10-05,AVNT/USDC:USDC,1.1858,2.669,13
2025-10-06,AVNT/USDC:USDC,1.1531,2.669,14
2025-10-07,AVNT/USDC:USDC,1.131,2.669,15
2025-10-08,AVNT/USDC:USDC,0.95983,2.669,16
2025-10-09,AVNT/USDC:USDC,0.91667,2.669,17
2025-10-10,AVNT/USDC:USDC,0.89029,2.669,18
2025-10-11,AVNT/USDC:USDC,0.6946,2.669,19
2025-10-12,AVNT/USDC:USDC,0.70621,2.669,20
2025-10-13,AVNT/USDC:USDC,0.67442,2.669,21
2025-10-14,AVNT/USDC:USDC,0.68837,2.669,22
2025-10-15,AVNT/USDC:USDC,0.6397,2.669,23
2025-10-16,AVNT/USDC:USDC,0.60949,2.669,24
2025-04-05,BABY/USDC:USDC,0.0728,0.0728,0
2025-04-06,BABY/USDC:USDC,0.06742,0.0728,1
2025-04-07,BABY/USDC:USDC,0.078,0.078,0
2025-04-08,BABY/USDC:USDC,0.078,0.078,0
2025-04-09,BABY/USDC:USDC,0.103,0.103,0
2025-04-10,BABY/USDC:USDC,0.10801,0.10801,0
2025-04-11,BABY/USDC:USDC,0.12444,0.12444,0
2025-04-12,BABY/USDC:USDC,0.16578,0.16578,0
2025-04-13,BABY/USDC:USDC,0.14876,0.16578,1
2025-04-14,BABY/USDC:USDC,0.13402,0.16578,2
2025-04-15,BABY/USDC:USDC,0.10536,0.16578,3
2025-04-16,BABY/USDC:USDC,0.097142,0.16578,4
2025-04-17,BABY/USDC:USDC,0.086226,0.16578,5
2025-04-18,BABY/USDC:USDC,0.078646,0.16578,6
2025-04-19,BABY/USDC:USDC,0.074396,0.16578,7
2025-04-20,BABY/USDC:USDC,0.074539,0.16578,8
2025-04-21,BABY/USDC:USDC,0.088506,0.16578,9
2025-04-22,BABY/USDC:USDC,0.085871,0.16578,10
2025-04-23,BABY/USDC:USDC,0.091712,0.16578,11
2025-04-24,BABY/USDC:USDC,0.079133,0.16578,12
2025-04-25,BABY/USDC:USDC,0.079384,0.16578,13
2025-04-26,BABY/USDC:USDC,0.083189,0.16578,14
2025-04-27,BABY/USDC:USDC,0.080787,0.16578,15
2025-04-28,BABY/USDC:USDC,0.087812,0.16578,16
2025-04-29,BABY/USDC:USDC,0.095168,0.16578,17
2025-04-30,BABY/USDC:USDC,0.1096,0.16578,18
2025-05-01,BABY/USDC:USDC,0.112,0.16578,19
2025-05-02,BABY/USDC:USDC,0.10178,0.16578,20
2025-05-03,BABY/USDC:USDC,0.10465,0.16578,21
2025-05-04,BABY/USDC:USDC,0.089595,0.16578,22
2025-05-05,BABY/USDC:USDC,0.089553,0.16578,23
2025-05-06,BABY/USDC:USDC,0.085023,0.16578,24
2025-05-07,BABY/USDC:USDC,0.079848,0.16578,25
2025-05-08,BABY/USDC:USDC,0.089869,0.16578,26
2025-05-09,BABY/USDC:USDC,0.096079,0.16578,27
2025-05-10,BABY/USDC:USDC,0.099832,0.16578,28
2025-05-11,BABY/USDC:USDC,0.099829,0.16578,29
2025-05-12,BABY/USDC:USDC,0.11526,0.16578,30
2025-05-13,BABY/USDC:USDC,0.11344,0.16578,31
2025-05-14,BABY/USDC:USDC,0.10829,0.16578,32
2025-05-15,BABY/USDC:USDC,0.095637,0.16578,33
2025-05-16,BABY/USDC:USDC,0.090478,0.16578,34
2025-05-17,BABY/USDC:USDC,0.08554,0.16578,35
2025-05-18,BABY/USDC:USDC,0.085744,0.16578,36
2025-05-19,BABY/USDC:USDC,0.08724,0.16578,37
2025-05-20,BABY/USDC:USDC,0.084909,0.16578,38
2025-05-21,BABY/USDC:USDC,0.087375,0.16578,39
2025-05-22,BABY/USDC:USDC,0.096203,0.16578,40
2025-05-23,BABY/USDC:USDC,0.093427,0.16578,41
2025-05-24,BABY/USDC:USDC,0.083595,0.16578,42
2025-05-25,BABY/USDC:USDC,0.084319,0.16578,43
2025-05-26,BABY/USDC:USDC,0.08614,0.16578,44
2025-05-27,BABY/USDC:USDC,0.08396,0.16578,45
2025-05-28,BABY/USDC:USDC,0.081701,0.16578,46
2025-05-29,BABY/USDC:USDC,0.081059,0.16578,47
2025-05-30,BABY/USDC:USDC,0.077319,0.16578,48
2025-05-31,BABY/USDC:USDC,0.065067,0.16578,49
2025-06-01,BABY/USDC:USDC,0.070156,0.16578,50
2025-06-02,BABY/USDC:USDC,0.070379,0.16578,51
2025-06-03,BABY/USDC:USDC,0.071307,0.16578,52
2025-06-04,BABY/USDC:USDC,0.069953,0.16578,53
2025-06-05,BABY/USDC:USDC,0.066617,0.16578,54
2025-06-06,BABY/USDC:USDC,0.06272,0.16578,55
2025-06-07,BABY/USDC:USDC,0.064512,0.16578,56
2025-06-08,BABY/USDC:USDC,0.065946,0.16578,57
2025-06-09,BABY/USDC:USDC,0.068598,0.16578,58
2025-06-10,BABY/USDC:USDC,0.071552,0.16578,59
2025-06-11,BABY/USDC:USDC,0.071583,0.16578,60
2025-06-12,BABY/USDC:USDC,0.067004,0.16578,61
2025-06-13,BABY/USDC:USDC,0.06041,0.16578,62
2025-06-14,BABY/USDC:USDC,0.059062,0.16578,63
2025-06-15,BABY/USDC:USDC,0.056876,0.16578,64
2025-06-16,BABY/USDC:USDC,0.059432,0.16578,65
2025-06-17,BABY/USDC:USDC,0.056761,0.16578,66
2025-06-18,BABY/USDC:USDC,0.051717,0.16578,67
2025-06-19,BABY/USDC:USDC,0.049578,0.16578,68
2025-06-20,BABY/USDC:USDC,0.049864,0.16578,69
2025-06-21,BABY/USDC:USDC,0.046948,0.16578,70
2025-06-22,BABY/USDC:USDC,0.043355,0.16578,71
2025-06-23,BABY/USDC:USDC,0.0482,0.16578,72
2025-06-24,BABY/USDC:USDC,0.04848,0.16578,73
2025-06-25,BABY/USDC:USDC,0.047553,0.16578,74
2025-06-26,BABY/USDC:USDC,0.0479,0.16578,75
2025-06-27,BABY/USDC:USDC,0.048421,0.16578,76
2025-06-28,BABY/USDC:USDC,0.04898,0.16578,77
2025-06-29,BABY/USDC:USDC,0.050746,0.16578,78
2025-06-30,BABY/USDC:USDC,0.05026,0.16578,79
2025-07-01,BABY/USDC:USDC,0.048458,0.16578,80
2025-07-02,BABY/USDC:USDC,0.051273,0.16578,81
2025-07-03,BABY/USDC:USDC,0.051905,0.16578,82
2025-07-04,BABY/USDC:USDC,0.0509,0.16578,83
2025-07-05,BABY/USDC:USDC,0.048036,0.16578,84
2025-07-06,BABY/USDC:USDC,0.049698,0.16578,85
2025-07-07,BABY/USDC:USDC,0.051432,0.16578,86
2025-07-08,BABY/USDC:USDC,0.047577,0.16578,87
2025-07-09,BABY/USDC:USDC,0.047731,0.16578,88
2025-07-10,BABY/USDC:USDC,0.056659,0.16578,89
2025-07-11,BABY/USDC:USDC,0.056771,0.16578,90
2025-07-12,BABY/USDC:USDC,0.052437,0.16578,91
2025-07-13,BABY/USDC:USDC,0.052523,0.16578,92
2025-07-14,BABY/USDC:USDC,0.054728,0.16578,93
2025-07-15,BABY/USDC:USDC,0.053996,0.16578,94
2025-07-16,BABY/USDC:USDC,0.054975,0.16578,95
2025-07-17,BABY/USDC:USDC,0.053991,0.16578,96
2025-07-18,BABY/USDC:USDC,0.054217,0.16578,97
2025-07-19,BABY/USDC:USDC,0.047862,0.16578,98
2025-07-20,BABY/USDC:USDC,0.0532,0.16578,99
2025-07-21,BABY/USDC:USDC,0.058801,0.16578,100
2025-07-22,BABY/USDC:USDC,0.059533,0.16578,101
2025-07-23,BABY/USDC:USDC,0.05756,0.16578,102
2025-07-24,BABY/USDC:USDC,0.067303,0.16578,103
2025-07-25,BABY/USDC:USDC,0.061276,0.16578,104
2025-07-26,BABY/USDC:USDC,0.062528,0.16578,105
2025-07-27,BABY/USDC:USDC,0.062151,0.16578,106
2025-07-28,BABY/USDC:USDC,0.061765,0.16578,107
2025-07-29,BABY/USDC:USDC,0.056211,0.16578,108
2025-07-30,BABY/USDC:USDC,0.060254,0.16578,109
2025-07-31,BABY/USDC:USDC,0.061882,0.16578,110
2025-08-01,BABY/USDC:USDC,0.065233,0.16578,111
2025-08-02,BABY/USDC:USDC,0.065196,0.16578,112
2025-08-03,BABY/USDC:USDC,0.060099,0.16578,113
2025-08-04,BABY/USDC:USDC,0.060025,0.16578,114
2025-08-05,BABY/USDC:USDC,0.063407,0.16578,115
2025-08-06,BABY/USDC:USDC,0.063044,0.16578,116
2025-08-07,BABY/USDC:USDC,0.066894,0.16578,117
2025-08-08,BABY/USDC:USDC,0.070113,0.16578,118
2025-08-09,BABY/USDC:USDC,0.069004,0.16578,119
2025-08-10,BABY/USDC:USDC,0.067663,0.16578,120
2025-08-11,BABY/USDC:USDC,0.067771,0.16578,121
2025-08-12,BABY/USDC:USDC,0.063356,0.16578,122
2025-08-13,BABY/USDC:USDC,0.065723,0.16578,123
2025-08-14,BABY/USDC:USDC,0.066271,0.16578,124
2025-08-15,BABY/USDC:USDC,0.060613,0.16578,125
2025-08-16,BABY/USDC:USDC,0.057609,0.16578,126
2025-08-17,BABY/USDC:USDC,0.058577,0.16578,127
2025-08-18,BABY/USDC:USDC,0.056365,0.16578,128
2025-08-19,BABY/USDC:USDC,0.054417,0.16578,129
2025-08-20,BABY/USDC:USDC,0.05202,0.16578,130
2025-08-21,BABY/USDC:USDC,0.051908,0.16578,131
2025-08-22,BABY/USDC:USDC,0.054681,0.16578,132
2025-08-23,BABY/USDC:USDC,0.054903,0.16578,133
2025-08-24,BABY/USDC:USDC,0.054349,0.16578,134
2025-08-25,BABY/USDC:USDC,0.051854,0.16578,135
2025-08-26,BABY/USDC:USDC,0.050042,0.16578,136
2025-08-27,BABY/USDC:USDC,0.05003,0.16578,137
2025-08-28,BABY/USDC:USDC,0.049759,0.16578,138
2025-08-29,BABY/USDC:USDC,0.048967,0.16578,139
2025-08-30,BABY/USDC:USDC,0.047277,0.16578,140
2025-08-31,BABY/USDC:USDC,0.047091,0.16578,141
2025-09-01,BABY/USDC:USDC,0.045758,0.16578,142
2025-09-02,BABY/USDC:USDC,0.045226,0.16578,143
2025-09-03,BABY/USDC:USDC,0.047868,0.16578,144
2025-09-04,BABY/USDC:USDC,0.046911,0.16578,145
2025-09-05,BABY/USDC:USDC,0.046465,0.16578,146
2025-09-06,BABY/USDC:USDC,0.045763,0.16578,147
2025-09-07,BABY/USDC:USDC,0.048059,0.16578,148
2025-09-08,BABY/USDC:USDC,0.050826,0.16578,149
2025-09-09,BABY/USDC:USDC,0.051424,0.16578,150
2025-09-10,BABY/USDC:USDC,0.051226,0.16578,151
2025-09-11,BABY/USDC:USDC,0.051161,0.16578,152
2025-09-12,BABY/USDC:USDC,0.051789,0.16578,153
2025-09-13,BABY/USDC:USDC,0.053047,0.16578,154
2025-09-14,BABY/USDC:USDC,0.052248,0.16578,155
2025-09-15,BABY/USDC:USDC,0.051349,0.16578,156
2025-09-16,BABY/USDC:USDC,0.057289,0.16578,157
2025-09-17,BABY/USDC:USDC,0.053716,0.16578,158
2025-09-18,BABY/USDC:USDC,0.061732,0.16578,159
2025-09-19,BABY/USDC:USDC,0.059019,0.16578,160
2025-09-20,BABY/USDC:USDC,0.057386,0.16578,161
2025-09-21,BABY/USDC:USDC,0.062498,0.16578,162
2025-09-22,BABY/USDC:USDC,0.06306,0.16578,163
2025-09-23,BABY/USDC:USDC,0.056608,0.16578,164
2025-09-24,BABY/USDC:USDC,0.061372,0.16578,165
2025-09-25,BABY/USDC:USDC,0.056035,0.16578,166
2025-09-26,BABY/USDC:USDC,0.051023,0.16578,167
2025-09-27,BABY/USDC:USDC,0.049661,0.16578,168
2025-09-28,BABY/USDC:USDC,0.04817,0.16578,169
2025-09-29,BABY/USDC:USDC,0.048066,0.16578,170
2025-09-30,BABY/USDC:USDC,0.049392,0.16578,171
2025-10-01,BABY/USDC:USDC,0.051009,0.16578,172
2025-10-02,BABY/USDC:USDC,0.051227,0.16578,173
2025-10-03,BABY/USDC:USDC,0.058602,0.16578,174
2025-10-04,BABY/USDC:USDC,0.057952,0.16578,175
2025-10-05,BABY/USDC:USDC,0.055217,0.16578,176
2025-10-06,BABY/USDC:USDC,0.055454,0.16578,177
2025-10-07,BABY/USDC:USDC,0.053565,0.16578,178
2025-10-08,BABY/USDC:USDC,0.050741,0.16578,179
2025-10-09,BABY/USDC:USDC,0.048887,0.16578,180
2025-10-10,BABY/USDC:USDC,0.048169,0.16578,181
2025-10-11,BABY/USDC:USDC,0.035307,0.16578,182
2025-10-12,BABY/USDC:USDC,0.036695,0.16578,183
2025-10-13,BABY/USDC:USDC,0.038788,0.16578,184
2025-10-14,BABY/USDC:USDC,0.038437,0.16578,185
2025-10-15,BABY/USDC:USDC,0.037055,0.16578,186
2025-10-16,BABY/USDC:USDC,0.036758,0.16578,187
2025-03-31,BANANA/USDC:USDC,21.101,21.101,0
2025-04-01,BANANA/USDC:USDC,21.058,21.101,1
2025-04-02,BANANA/USDC:USDC,19.375,21.101,2
2025-04-03,BANANA/USDC:USDC,17.696,21.101,3
2025-04-04,BANANA/USDC:USDC,18.371,21.101,4
2025-04-05,BANANA/USDC:USDC,17.563,21.101,5
2025-04-06,BANANA/USDC:USDC,16.76,21.101,6
2025-04-07,BANANA/USDC:USDC,16.491,21.101,7
2025-04-08,BANANA/USDC:USDC,15.884,21.101,8
