coin_symbol,symbol,date,timestamp,oi_open,oi_high,oi_low,oi_close
EPIC,EPICUSDT_PERP.A,2025-10-25,1761350400,1649251.05547,1818034.20775,1626549.45104,1665855.13571
EPIC,EPICUSDT_PERP.A,2025-10-26,1761436800,1746267.06339,1909074.19248,1729647.3045599998,1733107.32612
EPIC,EPICUSDT_PERP.A,2025-10-27,1761523200,1739677.54324,1739677.54324,1728384.92212,1732994.86476
EPT,EPTUSDT_PERP.A,2025-10-21,1761004800,2558726.941065,2617505.845803,2485158.3801,2508326.7169770002
EPT,EPTUSDT_PERP.A,2025-10-22,1761091200,2541180.59506,2835727.371314,2530023.478842,2759477.461926
EPT,EPTUSDT_PERP.A,2025-10-23,1761177600,3386737.1603520005,5800631.181072,3360269.9676,4759796.880384
EPT,EPTUSDT_PERP.A,2025-10-24,1761264000,6634075.871743999,7218779.372928,6323583.110928,6520926.891144
EPT,EPTUSDT_PERP.A,2025-10-25,1761350400,6412702.886967001,6995721.706632,6327768.976024,6864236.61359
EPT,EPTUSDT_PERP.A,2025-10-26,1761436800,6046697.626938,6047350.674714,5597380.831878,5796653.90103
EPT,EPTUSDT_PERP.A,2025-10-27,1761523200,5684772.478368,5736994.519236,5652770.878356,5653747.548492
ERA,ERAUSDT_PERP.A,2025-10-21,1761004800,3355749.474,3477378.6399000003,3328097.0745,3455574.804
ERA,ERAUSDT_PERP.A,2025-10-22,1761091200,3138651.612,3855927.7791,3131387.1744,3813432.7836
ERA,ERAUSDT_PERP.A,2025-10-23,1761177600,3794263.117,3862599.3030000003,3766458.932,3804033.0840000003
ERA,ERAUSDT_PERP.A,2025-10-24,1761264000,3747603.384,3807734.56,3679568.9480000003,3686583.112
ERA,ERAUSDT_PERP.A,2025-10-25,1761350400,3686583.112,3690031.9280000003,3593154.66,3625724.856
ERA,ERAUSDT_PERP.A,2025-10-26,1761436800,3801434.4044000003,3920839.3183000004,3800907.381,3842126.9463000004
ERA,ERAUSDT_PERP.A,2025-10-27,1761523200,4049600.7798,4205933.5677000005,4047954.4995,4179145.8318000003
ES,ESUSDT.6,2025-10-21,1761004800,620442.624,654708.4591999999,590400.6096,605295.8496
ES,ESUSDT.6,2025-10-22,1761091200,594953.5643999999,613588.1214,578776.6179,592529.509
ES,ESUSDT.6,2025-10-23,1761177600,600661.204,725468.7616,591185.1448,676133.5104
ES,ESUSDT.6,2025-10-24,1761264000,699932.4336,795249.8541,687093.2596999999,689385.3097999999
ES,ESUSDT.6,2025-10-25,1761350400,694794.6104,702181.4504,690426.7799999999,702181.4504
ES,ESUSDT.6,2025-10-26,1761436800,694284.9462,698918.4396,673271.3484,681607.2474
ES,ESUSDT.6,2025-10-27,1761523200,685185.2382,694687.698,685049.4264,694433.769
ESPORTS,ESPORTSUSDT_PERP.A,2025-10-21,1761004800,2662588.01932,2662588.01932,2545824.1892399997,2598750.82646
ESPORTS,ESPORTSUSDT_PERP.A,2025-10-22,1761091200,2677535.9223,2792917.1754,2657184.9909,2782370.2512000003
ESPORTS,ESPORTSUSDT_PERP.A,2025-10-23,1761177600,2801185.36425,2815771.86947,2747200.50353,2750031.19314
ESPORTS,ESPORTSUSDT_PERP.A,2025-10-24,1761264000,2672849.82356,2695173.98409,2657391.65937,2674803.85704
ESPORTS,ESPORTSUSDT_PERP.A,2025-10-25,1761350400,2822973.51528,3087174.4132399997,2821166.5519999997,3037068.57656
ESPORTS,ESPORTSUSDT_PERP.A,2025-10-26,1761436800,3204374.99275,3234485.57875,3083229.0435,3196245.7785
ESPORTS,ESPORTSUSDT_PERP.A,2025-10-27,1761523200,3144426.84208,3149742.37711,3084715.9106199997,3088263.6159
ETC,ETCUSD_PERP.A,2025-10-21,1761004800,2983850.0,3209380.0,2944340.0,3120200.0
ETC,ETCUSD_PERP.A,2025-10-22,1761091200,3118820.0,3265920.0,3001020.0,3263540.0
ETC,ETCUSD_PERP.A,2025-10-23,1761177600,3263620.0,3282580.0,3143120.0,3157440.0
ETC,ETCUSD_PERP.A,2025-10-24,1761264000,3157440.0,3238850.0,3132460.0,3132520.0
ETC,ETCUSD_PERP.A,2025-10-25,1761350400,3132530.0,3145790.0,3073560.0,3073790.0
ETC,ETCUSD_PERP.A,2025-10-26,1761436800,3073730.0,3240490.0,3051680.0,3131410.0
ETC,ETCUSD_PERP.A,2025-10-27,1761523200,3131430.0,3307610.0,3128260.0,3307240.0
ETH,ETHUSD_PERP.A,2025-10-21,1761004800,885424960.0,889435310.0,856621790.0,856998200.0
ETH,ETHUSD_PERP.A,2025-10-22,1761091200,856817730.0,908422540.0,855223200.0,900403610.0
ETH,ETHUSD_PERP.A,2025-10-23,1761177600,900407270.0,910166120.0,889481560.0,889841040.0
ETH,ETHUSD_PERP.A,2025-10-24,1761264000,889841040.0,900612160.0,882833080.0,897181300.0
ETH,ETHUSD_PERP.A,2025-10-25,1761350400,897152460.0,904314780.0,890839400.0,894093520.0
ETH,ETHUSD_PERP.A,2025-10-26,1761436800,894093520.0,915104850.0,893734230.0,915091760.0
ETH,ETHUSD_PERP.A,2025-10-27,1761523200,915087340.0,943006490.0,914941450.0,939252090.0
ETHBTC,ETHBTCUSDT.6,2025-10-21,1761004800,5491215.9078399995,6278203.97126,5488652.13546,5823562.86044
ETHBTC,ETHBTCUSDT.6,2025-10-22,1761091200,5760335.88588,6395507.2203,5567063.1074399995,6268469.9841
ETHBTC,ETHBTCUSDT.6,2025-10-23,1761177600,6211724.0961,6343179.52614,5972993.05414,5985001.69592
ETHBTC,ETHBTCUSDT.6,2025-10-24,1761264000,6049073.62592,6963799.69312,5996657.29584,6813884.287439999
ETHBTC,ETHBTCUSDT.6,2025-10-25,1761350400,6811767.21798,6868902.4918100005,6622377.85926,6856926.5624
ETHBTC,ETHBTCUSDT.6,2025-10-26,1761436800,7030708.472000001,7233674.087200001,6967326.5354,7070313.2006
ETHBTC,ETHBTCUSDT.6,2025-10-27,1761523200,7105187.43766,7109884.64486,6999865.695040001,7046869.85976
ETHFI,ETHFIUSDT_PERP.A,2025-10-21,1761004800,24442792.47332,25661120.97354,24295779.42194,25272958.75299
ETHFI,ETHFIUSDT_PERP.A,2025-10-22,1761091200,24147276.768,25436270.88,24143168.736,25197624.672
ETHFI,ETHFIUSDT_PERP.A,2025-10-23,1761177600,25474172.5497,26079459.6186,25391406.27165,26058227.9901
ETHFI,ETHFIUSDT_PERP.A,2025-10-24,1761264000,27381560.85756,27653354.486240003,26360647.133980002,26656721.4868
ETHFI,ETHFIUSDT_PERP.A,2025-10-25,1761350400,26837081.7322,26874728.665129997,26434702.499029998,26434702.499029998
ETHFI,ETHFIUSDT_PERP.A,2025-10-26,1761436800,26826060.71271,29217483.77151,26700519.88953,29143818.211620003
ETHFI,ETHFIUSDT_PERP.A,2025-10-27,1761523200,29121378.409889996,30830058.798489995,29062231.436689995,30830058.798489995
ETHW,ETHWUSDT_PERP.A,2025-10-21,1761004800,1153275.9069,1175120.7013,1132857.7468,1158270.5758
ETHW,ETHWUSDT_PERP.A,2025-10-22,1761091200,1140555.3155999999,1177204.0518999998,1132296.9142999998,1135026.5713
ETHW,ETHWUSDT_PERP.A,2025-10-23,1761177600,1156149.4504,1170143.7664,1147187.0816,1158370.9088
ETHW,ETHWUSDT_PERP.A,2025-10-24,1761264000,1184317.078,1203820.023,1159263.371,1201449.7565000001
ETHW,ETHWUSDT_PERP.A,2025-10-25,1761350400,1188592.2427,1213441.5267999999,1186994.0258,1211694.3651
ETHW,ETHWUSDT_PERP.A,2025-10-26,1761436800,1240011.3372,1305531.2807999998,1235623.0843999998,1283295.1935999999
ETHW,ETHWUSDT_PERP.A,2025-10-27,1761523200,1293257.7458,1303863.9928,1291325.4786,1292565.4848
EUL,EULUSDT_PERP.A,2025-10-21,1761004800,5375476.697199999,5537513.535,3626519.1614,3667835.2588
EUL,EULUSDT_PERP.A,2025-10-22,1761091200,3675237.4403999997,4300944.0426,3666564.792,4177076.8446000004
EUL,EULUSDT_PERP.A,2025-10-23,1761177600,4098082.9458,4244891.3766,3946025.6435999996,4024985.4587999997
EUL,EULUSDT_PERP.A,2025-10-24,1761264000,4283861.7528,4503525.0372,4234002.444,4379229.8676
EUL,EULUSDT_PERP.A,2025-10-25,1761350400,4374585.267200001,4520430.3212,4268471.938,4483401.902
EUL,EULUSDT_PERP.A,2025-10-26,1761436800,4701055.7615,4817058.7878,4558178.9449000005,4759495.4743
EUL,EULUSDT_PERP.A,2025-10-27,1761523200,4692575.510799999,4692575.510799999,4472071.4232,4472259.4076
EVAA,EVAAUSDT_PERP.A,2025-10-21,1761004800,11829259.37002,17041032.94056,11675219.382839998,16754977.59086
EVAA,EVAAUSDT_PERP.A,2025-10-22,1761091200,28238942.01982,45594123.38418,28237193.342400003,43494496.8017
EVAA,EVAAUSDT_PERP.A,2025-10-23,1761177600,36080769.312520005,36436286.504379995,25016066.87446,25305995.68912
EVAA,EVAAUSDT_PERP.A,2025-10-24,1761264000,34961446.07712,37635593.77248,34497385.18272,37542657.60768001
EVAA,EVAAUSDT_PERP.A,2025-10-25,1761350400,36146892.722830005,39281939.41386,35438404.06026,35465593.48505
EVAA,EVAAUSDT_PERP.A,2025-10-26,1761436800,48431873.822000004,50155664.34697001,47489330.28739,50151501.896579996
EVAA,EVAAUSDT_PERP.A,2025-10-27,1761523200,47757719.38752,49245303.90123,47562214.30128,48599550.9603
F,FUSDT_PERP.A,2025-10-21,1761004800,1324674.308772,12026633.022252,1318552.4088,6859820.750346
F,FUSDT_PERP.A,2025-10-22,1761091200,8309721.60414,9005512.265838,7872972.456195001,8686133.169615
F,FUSDT_PERP.A,2025-10-23,1761177600,9654733.937982,9769070.170734,7392727.507788,7405428.280152
F,FUSDT_PERP.A,2025-10-24,1761264000,11047917.060756,17620884.789592,11047917.060756,13029731.982484
F,FUSDT_PERP.A,2025-10-25,1761350400,12218348.69376,14217309.65952,11449346.70528,12390232.67328
F,FUSDT_PERP.A,2025-10-26,1761436800,12303507.046566999,13673473.193314,12092607.246323999,12916319.307331
F,FUSDT_PERP.A,2025-10-27,1761523200,12278062.519866,12407430.441744002,11977470.791208,12008716.375474
FARTCOIN,FARTCOINUSDT_PERP.A,2025-10-21,1761004800,42546116.70924,44205220.12829,41492167.71952,41492167.71952
FARTCOIN,FARTCOINUSDT_PERP.A,2025-10-22,1761091200,37387710.749809995,43892101.55637,36590499.421,43579586.31706
FARTCOIN,FARTCOINUSDT_PERP.A,2025-10-23,1761177600,47788620.45836,47985162.6522,44886011.11636,45061851.17736
FARTCOIN,FARTCOINUSDT_PERP.A,2025-10-24,1761264000,47788608.30744,47837650.10934,44114368.700219996,44841027.02351999
FARTCOIN,FARTCOINUSDT_PERP.A,2025-10-25,1761350400,45556722.660679996,46165871.586229995,45331938.392289996,45335502.40384
FARTCOIN,FARTCOINUSDT_PERP.A,2025-10-26,1761436800,48266022.904319994,49411320.89868,47654968.88178,48681183.822960004
FARTCOIN,FARTCOINUSDT_PERP.A,2025-10-27,1761523200,49094172.724410005,49768692.07717,48919806.80081,49451573.59021
FET,FETUSDT_PERP.A,2025-10-21,1761004800,25545882.5874,28896846.8823,25396544.3247,28399975.0218
FET,FETUSDT_PERP.A,2025-10-22,1761091200,27503457.2628,29887348.751199998,27503457.2628,29624292.1026
FET,FETUSDT_PERP.A,2025-10-23,1761177600,31543223.8095,31617076.533,27977853.425,28157581.361
FET,FETUSDT_PERP.A,2025-10-24,1761264000,29714856.789000005,29742754.575400002,28691139.985000003,29029605.135800004
FET,FETUSDT_PERP.A,2025-10-25,1761350400,28351445.558399998,28493165.231999997,27961400.361599997,28206333.216
FET,FETUSDT_PERP.A,2025-10-26,1761436800,30360983.67,31279910.904000003,29595017.628000002,29595085.704000004
FET,FETUSDT_PERP.A,2025-10-27,1761523200,29149679.8536,29184289.5396,28511496.424799997,28765500.1104
FF,FFUSDT_PERP.A,2025-10-21,1761004800,25391667.40064,30151171.79056,24819727.9314,29929178.67508
FF,FFUSDT_PERP.A,2025-10-22,1761091200,25994521.50787,26504264.120449997,23395668.24605,23506321.41244
FF,FFUSDT_PERP.A,2025-10-23,1761177600,26229695.79555,27400909.11495,26106995.55765,26660898.03945
FF,FFUSDT_PERP.A,2025-10-24,1761264000,29207536.01777,31240977.94929,28240533.60779,31220011.495079998
FF,FFUSDT_PERP.A,2025-10-25,1761350400,29834393.1039,29984975.71839,28521809.62029,28591070.0229
FF,FFUSDT_PERP.A,2025-10-26,1761436800,34021158.9432,35632060.10208,33207647.854679998,35331049.08138
FF,FFUSDT_PERP.A,2025-10-27,1761523200,37407541.15042,39055243.04318,37261654.654419996,38286936.25876
FHE,FHEUSDT_PERP.A,2025-10-21,1761004800,2504533.1949,2506650.63924,2388093.8696999997,2403128.9383199997
FHE,FHEUSDT_PERP.A,2025-10-22,1761091200,2535033.0996000003,2550257.4861000003,2311817.0661,2318890.4271
FHE,FHEUSDT_PERP.A,2025-10-23,1761177600,2317046.55534,2416796.60745,2299164.9003,2414569.77006
FHE,FHEUSDT_PERP.A,2025-10-24,1761264000,2537092.1300399997,2559903.86912,2356530.10372,2390672.7117
FHE,FHEUSDT_PERP.A,2025-10-25,1761350400,2573336.3985,2591407.4688,2423743.7367000002,2429046.3087
FHE,FHEUSDT_PERP.A,2025-10-26,1761436800,2540872.24092,2541068.31282,2267403.1503,2270666.7987
FHE,FHEUSDT_PERP.A,2025-10-27,1761523200,2226413.9488500003,2231407.90236,2178638.9179100003,2178638.9179100003
FIDA,FIDAUSDT_PERP.A,2025-10-21,1761004800,1289556.985,1357747.155,1245348.915,1305911.8825
FIDA,FIDAUSDT_PERP.A,2025-10-22,1761091200,1277683.47928,1358631.25749,1242958.00941,1307391.48371
FIDA,FIDAUSDT_PERP.A,2025-10-23,1761177600,1344306.64152,1353639.96516,1280175.42788,1291748.93904
FIDA,FIDAUSDT_PERP.A,2025-10-24,1761264000,1302449.8252400002,1354998.56988,1293854.9146,1342270.83748
FIDA,FIDAUSDT_PERP.A,2025-10-25,1761350400,1387810.52662,1623882.08766,1360609.3149599999,1501572.3646
FIDA,FIDAUSDT_PERP.A,2025-10-26,1761436800,1587014.1414,1627954.45962,1528441.96974,1558940.54526
FIDA,FIDAUSDT_PERP.A,2025-10-27,1761523200,1559657.73915,1574443.7923500002,1512219.4070400002,1531965.4753500002
FIL,FILUSD_PERP.A,2025-10-21,1761004800,3851600.0,3881030.0,3116790.0,3146430.0
FIL,FILUSD_PERP.A,2025-10-22,1761091200,3148840.0,3614570.0,3144160.0,3472840.0
FIL,FILUSD_PERP.A,2025-10-23,1761177600,3472840.0,3499220.0,3131060.0,3321470.0
FIL,FILUSD_PERP.A,2025-10-24,1761264000,3322020.0,3401570.0,3080440.0,3085880.0
FIL,FILUSD_PERP.A,2025-10-25,1761350400,3085880.0,3255970.0,3054980.0,3199860.0
FIL,FILUSD_PERP.A,2025-10-26,1761436800,3199860.0,3290370.0,2848340.0,2872780.0
FIL,FILUSD_PERP.A,2025-10-27,1761523200,2872780.0,2937880.0,2854690.0,2924540.0
FIO,FIOUSDT_PERP.A,2025-10-21,1761004800,2686207.4020599998,2691756.51628,2622019.66468,2654495.8544
FIO,FIOUSDT_PERP.A,2025-10-22,1761091200,2643634.5784,2665746.53131,2609293.78354,2612578.34484
FIO,FIOUSDT_PERP.A,2025-10-23,1761177600,2803637.89512,2841843.71054,2746370.73544,2746375.89414
FIO,FIOUSDT_PERP.A,2025-10-24,1761264000,2765311.77735,2807095.00815,2733468.671,2783399.68125
FIO,FIOUSDT_PERP.A,2025-10-25,1761350400,2777049.7199999997,2782086.65856,2748885.55392,2772808.86368
FIO,FIOUSDT_PERP.A,2025-10-26,1761436800,2831984.6626,2884489.5342,2817996.3624,2864676.3478
FIO,FIOUSDT_PERP.A,2025-10-27,1761523200,2871089.8023099997,2873597.45191,2856783.30679,2864145.28361
FIS,FISUSDT_PERP.A,2025-10-21,1761004800,2211241.6070000003,2240676.1775,2198312.2440000004,2217551.373
FIS,FISUSDT_PERP.A,2025-10-22,1761091200,2187558.59184,2214087.19824,2186363.59104,2200982.3655999997
FIS,FISUSDT_PERP.A,2025-10-23,1761177600,2222170.3522,2222570.99756,2160264.8296000003,2198725.8843
FIS,FISUSDT_PERP.A,2025-10-24,1761264000,2192371.6409,2200471.34496,2152822.4907,2162727.06776
FIS,FISUSDT_PERP.A,2025-10-25,1761350400,2196568.6388,2212144.5083,2174710.4773999997,2186088.829
FIS,FISUSDT_PERP.A,2025-10-26,1761436800,2268102.6506600003,2330152.03197,2208042.72577,2315991.79189
FIS,FISUSDT_PERP.A,2025-10-27,1761523200,2322997.40435,2327699.1048,2313468.1647,2318507.18595
FLM,FLMUSDT_PERP.A,2025-10-21,1761004800,2197168.3146,2244456.3381,2161756.1487,2202111.576
FLM,FLMUSDT_PERP.A,2025-10-22,1761091200,2196145.8844,2209242.0784,2073201.0212,2080241.308
FLM,FLMUSDT_PERP.A,2025-10-23,1761177600,2080241.308,2129064.8444,2042897.7624000001,2116747.5172
FLM,FLMUSDT_PERP.A,2025-10-24,1761264000,2115124.7891,2160622.7402,2100809.7684,2133177.9069000003
FLM,FLMUSDT_PERP.A,2025-10-25,1761350400,2153397.6027,2212691.9888999998,2146007.0565,2209326.2481
FLM,FLMUSDT_PERP.A,2025-10-26,1761436800,2261178.622,2336180.3884,2259027.398,2314467.5012
FLM,FLMUSDT_PERP.A,2025-10-27,1761523200,2356934.7948000003,2398136.796,2355087.2886,2398136.796
FLOCK,FLOCKUSDT_PERP.A,2025-10-21,1761004800,1232022.2592,1273658.2512,1124004.5346,1197560.7432
FLOCK,FLOCKUSDT_PERP.A,2025-10-22,1761091200,1080770.7636,1148939.7876,1062956.3241,1139944.1559
FLOCK,FLOCKUSDT_PERP.A,2025-10-23,1761177600,1204563.7296,1208427.528,1136918.0592,1154524.6944
FLOCK,FLOCKUSDT_PERP.A,2025-10-24,1761264000,1260105.4208,1392059.7795,1209428.0940999999,1251438.1701
FLOCK,FLOCKUSDT_PERP.A,2025-10-25,1761350400,1343995.6356,1507377.882,1228769.8506,1498816.1172
FLOCK,FLOCKUSDT_PERP.A,2025-10-26,1761436800,1520267.3174,1673209.4951,1459482.6987,1537274.9535
FLOCK,FLOCKUSDT_PERP.A,2025-10-27,1761523200,1724798.7075,2041633.5385,1708975.3795,1860437.551
FLOKI,FLOKIUSDT_PERP.3,2025-10-21,1761004800,5898869.712,6333737.328,5560722.576,5766685.056
FLOKI,FLOKIUSDT_PERP.3,2025-10-22,1761091200,5560171.143999999,5713488.955999999,5399850.222999999,5479334.448
FLOKI,FLOKIUSDT_PERP.3,2025-10-23,1761177600,5652667.44,5892366.405,5536218.435,5573846.49
FLOKI,FLOKIUSDT_PERP.3,2025-10-24,1761264000,5671512.794,5938825.773,5616798.481,5703645.653
FLOKI,FLOKIUSDT_PERP.3,2025-10-25,1761350400,5620772.825,5687789.25,5325575.325,5327413.9
FLOKI,FLOKIUSDT_PERP.3,2025-10-26,1761436800,5481599.8040000005,5581231.407000001,5351345.37,5358158.818
FLOKI,FLOKIUSDT_PERP.3,2025-10-27,1761523200,5353893.334,5364436.733999999,5279072.848999999,5321389.538
FLOW,FLOWUSDT_PERP.A,2025-10-21,1761004800,3986484.4512000005,4269158.1785,3878056.4154000003,4193900.9362000003
FLOW,FLOWUSDT_PERP.A,2025-10-22,1761091200,4178310.2264000005,4206659.0788,4006168.9488000004,4171412.898
FLOW,FLOWUSDT_PERP.A,2025-10-23,1761177600,4264802.739,4383541.9542000005,4156866.6314000003,4332619.109
FLOW,FLOWUSDT_PERP.A,2025-10-24,1761264000,4348431.5875,4348431.5875,4143083.9725000006,4219517.4175
FLOW,FLOWUSDT_PERP.A,2025-10-25,1761350400,4158142.6187,4171023.1674000006,3977348.0852,4039013.2409000006
FLOW,FLOWUSDT_PERP.A,2025-10-26,1761436800,4202958.4278,4527885.849599999,4190273.7011999995,4511439.948
FLOW,FLOWUSDT_PERP.A,2025-10-27,1761523200,4479443.920000001,4518218.068,4443204.388,4452301.532000001
FLR,FLRUSDT.6,2025-10-21,1761004800,3059453.471,3067775.9754999997,2985907.6859999998,3038663.889
FLR,FLRUSDT.6,2025-10-22,1761091200,2952582.7589999996,2963043.23,2894562.4225,2929872.729
FLR,FLRUSDT.6,2025-10-23,1761177600,2909372.1618,2962616.4568,2889693.9968,2889873.8336
FLR,FLRUSDT.6,2025-10-24,1761264000,2942478.7008,3004241.3532000002,2888953.242,2929048.1772000003
FLR,FLRUSDT.6,2025-10-25,1761350400,2873305.0458,2909515.2534000003,2865048.0516000004,2878695.5148
FLR,FLRUSDT.6,2025-10-26,1761436800,2959928.5451999996,2960812.4897999996,2910213.2202,2924966.385
FLR,FLRUSDT.6,2025-10-27,1761523200,2936672.94,2938924.6588,2918556.6392,2926298.492
FLUID,FLUIDUSDT_PERP.A,2025-10-21,1761004800,1700023.4536,1715623.7204,1659547.3891999999,1693189.774
FLUID,FLUIDUSDT_PERP.A,2025-10-22,1761091200,1658377.1600000001,2025648.6800000002,1647954.8800000001,1930375.4800000002
FLUID,FLUIDUSDT_PERP.A,2025-10-23,1761177600,1975428.4991999997,2097689.712,1932487.7951999998,1955060.4287999999
FLUID,FLUIDUSDT_PERP.A,2025-10-24,1761264000,1972696.5219999999,1987484.666,1920928.912,1921638.7247000001
FLUID,FLUIDUSDT_PERP.A,2025-10-25,1761350400,1932190.2222000002,1940916.3480000002,1882336.7178,1894793.9136
FLUID,FLUIDUSDT_PERP.A,2025-10-26,1761436800,1956877.1207999997,1956877.1207999997,1912895.8464,1929248.5799999998
FLUID,FLUIDUSDT_PERP.A,2025-10-27,1761523200,1992085.454,2021747.5095999998,1965749.0167999999,2019090.7251999998
FLUX,FLUXUSDT_PERP.A,2025-10-21,1761004800,1063551.7791,1084622.5598,1046717.2672,1064968.5008999999
FLUX,FLUXUSDT_PERP.A,2025-10-22,1761091200,1043127.4734,1122340.6572,1043127.4734,1090746.5814
FLUX,FLUXUSDT_PERP.A,2025-10-23,1761177600,1121806.3668,1143691.046,1075038.1096,1075815.9248000002
FLUX,FLUXUSDT_PERP.A,2025-10-24,1761264000,1087196.0445,1103897.2984,1073761.4749,1103618.0734
FLUX,FLUXUSDT_PERP.A,2025-10-25,1761350400,1097392.9916,1103837.5566,1077958.1086,1078051.2756
FLUX,FLUXUSDT_PERP.A,2025-10-26,1761436800,1109486.986,1123476.544,1098598.895,1117930.327
FLUX,FLUXUSDT_PERP.A,2025-10-27,1761523200,1124972.4078,1148008.4856,1123281.3582,1125987.7788
FORM,FORMUSDT_PERP.A,2025-10-21,1761004800,22828912.06759,24258097.40441,22663368.76751,23633695.840770002
FORM,FORMUSDT_PERP.A,2025-10-22,1761091200,22743499.10196,23433973.86382,22450435.53922,22856735.325060003
FORM,FORMUSDT_PERP.A,2025-10-23,1761177600,23766845.29858,23932898.66438,23121650.38883,23190889.0684
FORM,FORMUSDT_PERP.A,2025-10-24,1761264000,22008060.1962,22078724.6642,19833822.738199998,19881646.902799997
FORM,FORMUSDT_PERP.A,2025-10-25,1761350400,19374421.950000003,19792591.223600004,19364034.3988,19604587.6468
FORM,FORMUSDT_PERP.A,2025-10-26,1761436800,23064437.48169,24458828.46198,22954462.44333,23708909.15481
FORM,FORMUSDT_PERP.A,2025-10-27,1761523200,22260283.78764,22891524.25476,22259373.411000002,22741758.18774
FORTH,FORTHUSDT_PERP.A,2025-10-21,1761004800,1047102.2618999998,1054533.1081,986567.5721999999,986687.3966999999
FORTH,FORTHUSDT_PERP.A,2025-10-22,1761091200,963701.0121,1006243.3383000001,955595.4924,1003914.5805
FORTH,FORTHUSDT_PERP.A,2025-10-23,1761177600,1026232.2840000001,1026603.9784000001,993455.4784000001,1000384.6468
FORTH,FORTHUSDT_PERP.A,2025-10-24,1761264000,1015696.6567,1018952.3563999999,1002237.3713,1003024.5357
FORTH,FORTHUSDT_PERP.A,2025-10-25,1761350400,1107496.7121,1998909.2736,1107225.0413,1724462.0657
FORTH,FORTHUSDT_PERP.A,2025-10-26,1761436800,1686701.2344,1900725.2652,1623222.8699999999,1660882.572
FORTH,FORTHUSDT_PERP.A,2025-10-27,1761523200,1688282.919,1689662.9619000002,1627228.9368,1627864.5303
FTT,FTT.H,2025-10-21,1761004800,100221.562008,133892.771592,93597.530208,131358.50232
FTT,FTT.H,2025-10-22,1761091200,128707.89818,135958.09706,127986.40525000001,131659.501988
FTT,FTT.H,2025-10-23,1761177600,146925.018828,346482.576972,145837.341972,345590.66826
FTT,FTT.H,2025-10-24,1761264000,357764.27453999995,388619.00956599996,257129.81899199996,257129.81899199996
FTT,FTT.H,2025-10-25,1761350400,259719.021756,259719.021756,249513.8769,250549.674228
FTT,FTT.H,2025-10-26,1761436800,258132.41543599998,262570.98696400004,251302.72344,251730.28210799998
FTT,FTT.H,2025-10-27,1761523200,252677.827374,256108.395816,251777.85141600002,255258.57274399998
FUN,FUNUSDT_PERP.A,2025-10-21,1761004800,1821432.407706,1821432.407706,1724728.014574,1738033.08213
FUN,FUNUSDT_PERP.A,2025-10-22,1761091200,1647739.9291049999,1684518.998232,1630967.608266,1674787.770615
FUN,FUNUSDT_PERP.A,2025-10-23,1761177600,1636289.9981099998,1833594.233695,1632567.7972799998,1828463.0925
