date,base,market_cap,symbol
2023-09-18,ENS,152848708.78363553,ENS
2023-09-19,ENS,155480540.85540673,ENS
2023-09-20,ENS,153658503.26725742,ENS
2023-09-21,ENS,151431568.4372972,ENS
2023-09-22,ENS,151026671.19548622,ENS
2023-09-23,ENS,149204633.60733694,ENS
2023-09-24,ENS,147585044.64009312,ENS
2023-09-25,ENS,149407082.2282424,ENS
2023-09-26,ENS,149002184.98643145,ENS
2023-09-27,ENS,149609530.8491479,ENS
2023-09-28,ENS,153658503.26725742,ENS
2023-09-29,ENS,153456054.64635196,ENS
2023-09-30,ENS,162566242.58709842,ENS
2023-10-01,ENS,168437252.5933573,ENS
2023-10-02,ENS,158517270.16898888,ENS
2023-10-03,ENS,156492783.95993412,ENS
2023-10-04,ENS,157505027.0644615,ENS
2023-10-05,ENS,153456054.64635196,ENS
2023-10-06,ENS,155682989.47631222,ENS
2023-10-07,ENS,151634017.05820265,ENS
2023-10-08,ENS,154063400.5090684,ENS
2023-10-09,ENS,144750763.94741642,ENS
2023-10-10,ENS,145763007.0519438,ENS
2023-10-11,ENS,144548315.32651094,ENS
2023-10-12,ENS,138069959.45753568,ENS
2023-10-13,ENS,142118931.87564522,ENS
2023-10-14,ENS,142118931.87564522,ENS
2023-10-15,ENS,142523829.11745617,ENS
2023-10-16,ENS,144750763.94741642,ENS
2023-10-17,ENS,140904240.15021235,ENS
2023-10-18,ENS,136855267.7321028,ENS
2023-10-19,ENS,136247921.86938635,ENS
2023-10-20,ENS,137462613.59481925,ENS
2023-10-21,ENS,142928726.35926712,ENS
2023-10-22,ENS,146775250.1564712,ENS
2023-10-23,ENS,154468297.75087935,ENS
2023-10-24,ENS,157100129.82265055,ENS
2023-10-25,ENS,156695232.5808396,ENS
2023-10-26,ENS,155885438.09721768,ENS
2023-10-27,ENS,152038914.3000136,ENS
2023-10-28,ENS,155885438.09721768,ENS
2023-10-29,ENS,156695232.5808396,ENS
2023-10-30,ENS,162161345.34528747,ENS
2023-10-31,ENS,156897681.20174506,ENS
2023-11-01,ENS,162161345.34528747,ENS
2023-11-02,ENS,160136859.1362327,ENS
2023-11-03,ENS,163780934.31253132,ENS
2023-11-04,ENS,168032355.35154635,ENS
2023-11-05,ENS,172486225.01146683,ENS
2023-11-06,ENS,177547440.53410378,ENS
2023-11-07,ENS,171473981.90693948,ENS
2023-11-08,ENS,172486225.01146683,ENS
2023-11-09,ENS,175725402.94595447,ENS
2023-11-10,ENS,185847833.9912284,ENS
2023-11-11,ENS,184430693.64489,ENS
2023-11-12,ENS,186252731.2330393,ENS
2023-11-13,ENS,177344991.9131983,ENS
2023-11-14,ENS,170664187.42331755,ENS
2023-11-15,ENS,190706600.89295983,ENS
2023-11-16,ENS,189694357.7884324,ENS
2023-11-17,ENS,179976823.98496953,ENS
2023-11-18,ENS,176130300.18776542,ENS
2023-11-19,ENS,183823347.7821736,ENS
2023-11-20,ENS,175725402.94595447,ENS
2023-11-21,ENS,157707475.685367,ENS
2023-11-22,ENS,170056841.56060112,ENS
2023-11-23,ENS,170056841.56060112,ENS
2023-11-24,ENS,172486225.01146683,ENS
2023-11-25,ENS,176332748.80867094,ENS
2023-11-26,ENS,175118057.08323807,ENS
2023-11-27,ENS,170056841.56060112,ENS
2023-11-28,ENS,173903365.3578052,ENS
2023-11-29,ENS,171878879.14875042,ENS
2023-11-30,ENS,170259290.1815066,ENS
2023-12-01,ENS,173903365.3578052,ENS
2023-12-02,ENS,181393964.33130783,ENS
2023-12-03,ENS,178154786.39682022,ENS
2023-12-04,ENS,186455179.8539448,ENS
2023-12-05,ENS,183823347.7821736,ENS
2023-12-06,ENS,181596412.9522133,ENS
2023-12-07,ENS,189896806.409338,ENS
2023-12-08,ENS,193135984.34382552,ENS
2023-12-09,ENS,194958021.9319749,ENS
2023-12-10,ENS,196172713.6574077,ENS
2023-12-11,ENS,178154786.39682022,ENS
2023-12-12,ENS,179167029.5013476,ENS
2023-12-13,ENS,179571926.74315855,ENS
2023-12-14,ENS,183216001.9194572,ENS
2023-12-15,ENS,172081327.76965588,ENS
2023-12-16,ENS,177749889.15500924,ENS
2023-12-17,ENS,173903365.3578052,ENS
2023-12-18,ENS,168842149.83516824,ENS
2023-12-19,ENS,164995626.0379642,ENS
2023-12-20,ENS,172283776.39056137,ENS
2023-12-21,ENS,173093570.8741833,ENS
2023-12-22,ENS,181191515.7104024,ENS
2023-12-23,ENS,184633142.26579547,ENS
2023-12-24,ENS,190099255.0302434,ENS
2023-12-25,ENS,198399648.487368,ENS
2023-12-26,ENS,209534322.6371692,ENS
2023-12-27,ENS,209331874.0162637,ENS
2023-12-28,ENS,205890247.46087065,ENS
2023-12-29,ENS,199816788.8337063,ENS
2023-12-30,ENS,199411891.5918953,ENS
2023-12-31,ENS,195767816.41559675,ENS
2024-01-01,ENS,206295144.7026816,ENS
2024-01-02,ENS,207914733.6699254,ENS
2024-01-03,ENS,258324440.2753893,ENS
2024-01-04,ENS,305090071.7045546,ENS
2024-01-05,ENS,289906425.1366438,ENS
2024-01-06,ENS,263183207.1771208,ENS
2024-01-07,ENS,357686400.18674487,ENS
2024-01-08,ENS,411521853.2760764,ENS
2024-01-09,ENS,398139028.7792934,ENS
2024-01-10,ENS,538962841.0977142,ENS
2024-01-11,ENS,741530139.1626564,ENS
2024-01-12,ENS,719326816.7020847,ENS
2024-01-13,ENS,705943992.2053018,ENS
2024-01-14,ENS,719630971.8042843,ENS
2024-01-15,ENS,712635404.4536933,ENS
2024-01-16,ENS,708681388.1250983,ENS
2024-01-17,ENS,668228759.5325497,ENS
2024-01-18,ENS,641463110.5389838,ENS
2024-01-19,ENS,608918514.6036252,ENS
2024-01-20,ENS,577286383.9748656,ENS
2024-01-21,ENS,560557853.3538867,ENS
2024-01-22,ENS,528621567.62292737,ENS
2024-01-23,ENS,505201624.7535572,ENS
2024-01-24,ENS,557212147.229691,ENS
2024-01-25,ENS,544133477.8351077,ENS
2024-01-26,ENS,595839845.2090418,ENS
2024-01-27,ENS,597360620.72004,ENS
2024-01-28,ENS,562078628.8648849,ENS
2024-01-29,ENS,606789428.8882279,ENS
2024-01-30,ENS,583065330.9166582,ENS
2024-01-31,ENS,542308547.2219099,ENS
2024-02-01,ENS,533488049.2581212,ENS
2024-02-02,ENS,541396081.9153112,ENS
2024-02-03,ENS,529838188.0317259,ENS
2024-02-04,ENS,545045943.1417066,ENS
2024-02-05,ENS,612872530.9322202,ENS
2024-02-06,ENS,678570033.0073366,ENS
2024-02-07,ENS,651804384.0137707,ENS
2024-02-08,ENS,621388873.7938094,ENS
2024-02-09,ENS,641158955.4367841,ENS
2024-02-10,ENS,675832637.08754,ENS
2024-02-11,ENS,651500228.9115711,ENS
2024-02-12,ENS,687390530.9711255,ENS
2024-02-13,ENS,677353412.5985382,ENS
2024-02-14,ENS,713547869.7602922,ENS
2024-02-15,ENS,724193298.3372785,ENS
2024-02-16,ENS,678570033.0073366,ENS
2024-02-17,ENS,672791086.065544,ENS
2024-02-18,ENS,684348979.9491292,ENS
2024-02-19,ENS,723280833.0306797,ENS
2024-02-20,ENS,698340114.6503115,ENS
2024-02-21,ENS,681307428.9271331,ENS
2024-02-22,ENS,650587763.6049722,ENS
2024-02-23,ENS,637204939.1081892,ENS
2024-02-24,ENS,653325159.5247687,ENS
2024-02-25,ENS,689823771.7887223,ENS
2024-02-26,ENS,674007706.4743425,ENS
2024-02-27,ENS,674616016.6787417,ENS
2024-02-28,ENS,644200506.4587803,ENS
2024-02-29,ENS,636596628.90379,ENS
2024-03-01,ENS,655454245.2401661,ENS
2024-03-02,ENS,691344547.2997204,ENS
2024-03-03,ENS,676745102.3941389,ENS
2024-03-04,ENS,660320726.8753599,ENS
2024-03-05,ENS,771337339.1782186,ENS
2024-03-06,ENS,786849249.3903989,ENS
2024-03-07,ENS,772553959.5870169,ENS
2024-03-08,ENS,760387755.4990325,ENS
2024-03-09,ENS,766166702.4408252,ENS
2024-03-10,ENS,793540661.6387904,ENS
2024-03-11,ENS,792628196.3321915,ENS
2024-03-12,ENS,778637061.6310093,ENS
2024-03-13,ENS,787761714.6969976,ENS
2024-03-14,ENS,751871412.6374433,ENS
2024-03-15,ENS,697731804.4459122,ENS
2024-03-16,ENS,657887486.0577629,ENS
2024-03-17,ENS,683436514.6425304,ENS
2024-03-18,ENS,645721281.9697784,ENS
2024-03-19,ENS,586106881.9386543,ENS
2024-03-20,ENS,640854800.3345846,ENS
2024-03-21,ENS,639638179.9257861,ENS
2024-03-22,ENS,635684163.5971911,ENS
2024-03-23,ENS,647850367.6851758,ENS
2024-03-24,ENS,672791086.065544,ENS
2024-03-25,ENS,691952857.5041196,ENS
2024-03-26,ENS,689823771.7887223,ENS
2024-03-27,ENS,664578898.3061545,ENS
2024-03-28,ENS,679482498.3139354,ENS
2024-03-29,ENS,674311861.5765421,ENS
2024-03-30,ENS,660016571.7731602,ENS
2024-03-31,ENS,682828204.4381312,ENS
2024-04-01,ENS,632338457.4729954,ENS
2024-04-02,ENS,580936245.2012609,ENS
2024-04-03,ENS,592189983.9826465,ENS
2024-04-04,ENS,602531257.4574333,ENS
2024-04-05,ENS,588540122.7562512,ENS
2024-04-06,ENS,597360620.72004,ENS
2024-04-07,ENS,614393306.4432182,ENS
2024-04-08,ENS,679786653.4161351,ENS
2024-04-09,ENS,616826547.2608153,ENS
2024-04-10,ENS,621388873.7938094,ENS
2024-04-11,ENS,601618792.1508346,ENS
2024-04-12,ENS,463228220.65001065,ENS
2024-04-13,ENS,382627118.5671132,ENS
2024-04-14,ENS,427033763.48825663,ENS
2024-04-15,ENS,412738473.6848748,ENS
2024-04-16,ENS,409696922.6628788,ENS
2024-04-17,ENS,404222130.8232856,ENS
2024-04-18,ENS,409696922.6628788,ENS
2024-04-19,ENS,421558971.6486636,ENS
2024-04-20,ENS,467790547.1830048,ENS
2024-04-21,ENS,455016032.89062107,ENS
2024-04-22,ENS,480565061.4753886,ENS
2024-04-23,ENS,469007167.59180325,ENS
2024-04-24,ENS,447716310.4378304,ENS
2024-04-25,ENS,445587224.7224331,ENS
2024-04-26,ENS,444370604.3136346,ENS
2024-04-27,ENS,505505779.8557568,ENS
2024-04-28,ENS,496076971.6875688,ENS
2024-04-29,ENS,503680849.2425591,ENS
2024-04-30,ENS,443458139.0070358,ENS
2024-05-01,ENS,441024898.1894389,ENS
2024-05-02,ENS,453799412.4818226,ENS
2024-05-03,ENS,476611045.1467936,ENS
2024-05-04,ENS,470527943.1028013,ENS
2024-05-05,ENS,479652596.1687897,ENS
2024-05-06,ENS,451062016.5620261,ENS
2024-05-07,ENS,435854261.45204544,ENS
2024-05-08,ENS,432812710.4300493,ENS
2024-05-09,ENS,442849828.80263656,ENS
2024-05-10,ENS,420646506.3420648,ENS
2024-05-11,ENS,423688057.3640609,ENS
2024-05-12,ENS,420950661.4442644,ENS
2024-05-13,ENS,420038196.1376656,ENS
2024-05-14,ENS,406047061.4364833,ENS
2024-05-15,ENS,437679192.0652431,ENS
2024-05-16,ENS,428858694.1014543,ENS
2024-05-17,ENS,449541241.051028,ENS
2024-05-18,ENS,462619910.4456114,ENS
2024-05-19,ENS,437070881.86084384,ENS
2024-05-20,ENS,538050375.7911154,ENS
2024-05-21,ENS,651804384.0137707,ENS
2024-05-22,ENS,665491363.6127533,ENS
2024-05-23,ENS,729972245.2790712,ENS
2024-05-24,ENS,713852024.8624917,ENS
2024-05-25,ENS,695298563.6283153,ENS
2024-05-26,ENS,783199388.1640035,ENS
2024-05-27,ENS,761300220.8056314,ENS
2024-05-28,ENS,789282490.2079958,ENS
2024-05-29,ENS,749134016.7176468,ENS
2024-05-30,ENS,777724596.3244104,ENS
2024-05-31,ENS,784720163.6750016,ENS
2024-06-01,ENS,862888024.9403021,ENS
2024-06-02,ENS,804186090.2157768,ENS
2024-06-03,ENS,764950082.0320266,ENS
2024-06-04,ENS,760996065.7034317,ENS
2024-06-05,ENS,767991633.0540228,ENS
2024-06-06,ENS,730884710.5856701,ENS
2024-06-07,ENS,663970588.1017551,ENS
2024-06-08,ENS,652108539.1159704,ENS
2024-06-09,ENS,636596628.90379,ENS
2024-06-10,ENS,612568375.8300207,ENS
2024-06-11,ENS,588844277.8584508,ENS
2024-06-12,ENS,632338457.4729954,ENS
2024-06-13,ENS,598273086.0266389,ENS
2024-06-14,ENS,656975020.7511641,ENS
2024-06-15,ENS,714156179.9646914,ENS
2024-06-16,ENS,740921828.9582573,ENS
2024-06-17,ENS,690736237.0953212,ENS
2024-06-18,ENS,765558392.236426,ENS
2024-06-19,ENS,818177224.9169589,ENS
2024-06-20,ENS,791411575.923393,ENS
2024-06-21,ENS,816352294.3037612,ENS
2024-06-22,ENS,761604375.907831,ENS
2024-06-23,ENS,706552302.409701,ENS
2024-06-24,ENS,726626539.1548755,ENS
2024-06-25,ENS,750958947.3308445,ENS
2024-06-26,ENS,736359502.4252632,ENS
2024-06-27,ENS,823652016.756552,ENS
2024-06-28,ENS,820306310.6323563,ENS
2024-06-29,ENS,781678612.6530054,ENS
2024-06-30,ENS,932539543.3440136,ENS
2024-07-01,ENS,964475829.0749727,ENS
2024-07-02,ENS,938926800.4902054,ENS
2024-07-03,ENS,766166702.4408252,ENS
2024-07-04,ENS,683740669.74473,ENS
2024-07-05,ENS,695602718.730515,ENS
2024-07-06,ENS,793236506.5365907,ENS
2024-07-07,ENS,709593853.4316971,ENS
2024-07-08,ENS,820610465.734556,ENS
2024-07-09,ENS,840988857.5819299,ENS
2024-07-10,ENS,826085257.5741489,ENS
2024-07-11,ENS,780461992.244207,ENS
2024-07-12,ENS,779245371.8354086,ENS
2024-07-13,ENS,771945649.3826178,ENS
2024-07-14,ENS,801752849.3981799,ENS
2024-07-15,ENS,868971126.9842944,ENS
2024-07-16,ENS,826085257.5741489,ENS
2024-07-17,ENS,793844816.74099,ENS
2024-07-18,ENS,791107420.8211935,ENS
2024-07-19,ENS,810269192.2597691,ENS
2024-07-20,ENS,806011020.8289745,ENS
2024-07-21,ENS,830039273.9027438,ENS
2024-07-22,ENS,780461992.244207,ENS
2024-07-23,ENS,905165584.1460484,ENS
2024-07-24,ENS,833080824.9247401,ENS
2024-07-25,ENS,804186090.2157768,ENS
2024-07-26,ENS,821827086.1433543,ENS
2024-07-27,ENS,812398277.9751663,ENS
2024-07-28,ENS,807835951.442172,ENS
2024-07-29,ENS,836426531.0489358,ENS
2024-07-30,ENS,804794400.420176,ENS
2024-07-31,ENS,772858114.6892166,ENS
2024-08-01,ENS,737880277.9362612,ENS
2024-08-02,ENS,675528481.9853405,ENS
2024-08-03,ENS,628080286.0422008,ENS
2024-08-04,ENS,563903559.4780825,ENS
2024-08-05,ENS,500943453.3227626,ENS
2024-08-06,ENS,529534032.9295263,ENS
2024-08-07,ENS,504289159.4469583,ENS
2024-08-08,ENS,614393306.4432182,ENS
2024-08-09,ENS,590365053.3694489,ENS
2024-08-10,ENS,583977796.223257,ENS
2024-08-11,ENS,548999959.4703015,ENS
2024-08-12,ENS,608918514.6036252,ENS
2024-08-13,ENS,599489706.4354372,ENS
2024-08-14,ENS,583065330.9166582,ENS
2024-08-15,ENS,558732922.7406892,ENS
2024-08-16,ENS,548087494.1637026,ENS
2024-08-17,ENS,557212147.229691,ENS
2024-08-18,ENS,559645388.047288,ENS
2024-08-19,ENS,574548988.055069,ENS
2024-08-20,ENS,571507437.0330728,ENS
2024-08-21,ENS,588844277.8584508,ENS
2024-08-22,ENS,604660343.1728306,ENS
2024-08-23,ENS,663058122.7951564,ENS
2024-08-24,ENS,674920171.7809412,ENS
2024-08-25,ENS,648458677.8895749,ENS
2024-08-26,ENS,609830979.9102241,ENS
2024-08-27,ENS,555691371.7186929,ENS
2024-08-28,ENS,557820457.4340903,ENS
2024-08-29,ENS,556603837.0252918,ENS
2024-08-30,ENS,550824890.0834992,ENS
2024-08-31,ENS,539266996.1999139,ENS
2024-09-01,ENS,512197192.10414827,ENS
2024-09-02,ENS,538658685.9955146,ENS
2024-09-03,ENS,505505779.8557568,ENS
2024-09-04,ENS,519496914.55693895,ENS
2024-09-05,ENS,503072539.0381599,ENS
2024-09-06,ENS,479348441.0665901,ENS
2024-09-07,ENS,486039853.3149816,ENS
2024-09-08,ENS,496685281.891968,ENS
2024-09-09,ENS,511893037.0019487,ENS
2024-09-10,ENS,538050375.7911154,ENS
2024-09-11,ENS,525884171.7031309,ENS
2024-09-12,ENS,532879739.053722,ENS
2024-09-13,ENS,548999959.4703015,ENS
2024-09-14,ENS,534704669.6669196,ENS
2024-09-15,ENS,507634865.5711541,ENS
2024-09-16,ENS,496381126.78976846,ENS
2024-09-17,ENS,509763951.2865514,ENS
2024-09-18,ENS,530750653.3383247,ENS
2024-09-19,ENS,543221012.5285088,ENS
2024-09-20,ENS,562078628.8648849,ENS
2024-09-21,ENS,570594971.726474,ENS
2024-09-22,ENS,554170596.2076949,ENS
2024-09-23,ENS,571507437.0330728,ENS
2024-09-24,ENS,578503004.3836639,ENS
2024-09-25,ENS,573940677.8506697,ENS
2024-09-26,ENS,590669208.4716485,ENS
2024-09-27,ENS,634163388.0861932,ENS
2024-09-28,ENS,611655910.5234218,ENS
2024-09-29,ENS,601618792.1508346,ENS
2024-09-30,ENS,563295249.2736833,ENS
2024-10-01,ENS,516151208.43274325,ENS
2024-10-02,ENS,499726832.91396415,ENS
2024-10-03,ENS,496989436.9941676,ENS
2024-10-04,ENS,518280294.14814055,ENS
2024-10-05,ENS,510676416.5931502,ENS
2024-10-06,ENS,522538465.5789352,ENS
2024-10-07,ENS,509155641.0821521,ENS
2024-10-08,ENS,505201624.7535572,ENS
2024-10-09,ENS,489081404.33697766,ENS
2024-10-10,ENS,493643730.86997193,ENS
2024-10-11,ENS,518888604.3525397,ENS
2024-10-12,ENS,523146775.7833344,ENS
2024-10-13,ENS,516455363.5349429,ENS
2024-10-14,ENS,554778906.4120941,ENS
2024-10-15,ENS,540787771.710912,ENS
2024-10-16,ENS,532879739.053722,ENS
2024-10-17,ENS,517367828.84154177,ENS
2024-10-18,ENS,540483616.6087123,ENS
2024-10-19,ENS,538962841.0977142,ENS
2024-10-20,ENS,581544555.4056602,ENS
2024-10-21,ENS,548087494.1637026,ENS
2024-10-22,ENS,542308547.2219099,ENS
2024-10-23,ENS,525580016.6009313,ENS
2024-10-24,ENS,530446498.2361251,ENS
2024-10-25,ENS,486344008.4171812,ENS
2024-10-26,ENS,488168939.0303789,ENS
2024-10-27,ENS,496989436.9941676,ENS
2024-10-28,ENS,503680849.2425591,ENS
2024-10-29,ENS,530750653.3383247,ENS
2024-10-30,ENS,546566718.6527045,ENS
2024-10-31,ENS,510980571.6953499,ENS
2024-11-01,ENS,506418245.1623556,ENS
2024-11-02,ENS,500639298.2205631,ENS
2024-11-03,ENS,482389992.0885862,ENS
2024-11-04,ENS,451366171.6642257,ENS
2024-11-05,ENS,472961183.92039824,ENS
2024-11-06,ENS,543221012.5285088,ENS
2024-11-07,ENS,574244832.9528693,ENS
2024-11-08,ENS,555083061.5142938,ENS
2024-11-09,ENS,583369486.0188577,ENS
2024-11-10,ENS,580023779.894662,ENS
2024-11-11,ENS,619868098.2828113,ENS
2024-11-12,ENS,551129045.1856987,ENS
2024-11-13,ENS,519192759.4547394,ENS
2024-11-14,ENS,496381126.78976846,ENS
2024-11-15,ENS,518280294.14814055,ENS
2024-11-16,ENS,558428767.6384895,ENS
2024-11-17,ENS,537442065.5867162,ENS
2024-11-18,ENS,583673641.1210574,ENS
2024-11-19,ENS,556907992.1274914,ENS
2024-11-20,ENS,527709102.3163286,ENS
2024-11-21,ENS,578807159.4858636,ENS
2024-11-22,ENS,601314637.0486349,ENS
2024-11-23,ENS,627471975.8378016,ENS
2024-11-24,ENS,616826547.2608153,ENS
2024-11-25,ENS,723280833.0306797,ENS
2024-11-26,ENS,683132359.5403309,ENS
2024-11-27,ENS,1038385518.9094788,ENS
2024-11-28,ENS,1049943412.7930642,ENS
2024-11-29,ENS,1003711837.2587228,ENS
2024-11-30,ENS,1227569992.477638,ENS
2024-12-01,ENS,1257073037.3910005,ENS
2024-12-02,ENS,1270151706.7855835,ENS
2024-12-03,ENS,1201716808.7906709,ENS
2024-12-04,ENS,1299958906.801146,ENS
2024-12-05,ENS,1251598245.5514076,ENS
2024-12-06,ENS,1284446996.5889657,ENS
2024-12-07,ENS,1264372759.8437912,ENS
2024-12-08,ENS,1263156139.4349928,ENS
2024-12-09,ENS,1052984963.81506,ENS
2024-12-10,ENS,1069409339.3338392,ENS
2024-12-11,ENS,1193504621.0312817,ENS
2024-12-12,ENS,1241561127.1788204,ENS
2024-12-13,ENS,1311212645.5825317,ENS
2024-12-14,ENS,1272280792.500981,ENS
2024-12-15,ENS,1448690751.7767568,ENS
2024-12-16,ENS,1384209870.1104388,ENS
2024-12-17,ENS,1287488547.610962,ENS
2024-12-18,ENS,1202325118.9950702,ENS
2024-12-19,ENS,1093133437.305409,ENS
2024-12-20,ENS,1143623184.270545,ENS
2024-12-21,ENS,1062109616.8810488,ENS
2024-12-22,ENS,1034127347.4786842,ENS
2024-12-23,ENS,1132673600.591359,ENS
2024-12-24,ENS,1140277478.1463492,ENS
2024-12-25,ENS,1087354490.3636165,ENS
2024-12-26,ENS,1004015992.3609225,ENS
2024-12-27,ENS,1023786074.0038972,ENS
2024-12-28,ENS,1049943412.7930642,ENS
