date,portfolio_value,method
2020-08-26,7290.715896845661,Top/Bottom 5
2020-08-27,7396.1562831842975,Top/Bottom 5
2020-08-28,7352.52477306266,Top/Bottom 5
2020-08-29,7272.392429331209,Top/Bottom 5
2020-08-30,7461.900705065869,Top/Bottom 5
2020-08-31,7516.755460249375,Top/Bottom 5
2020-09-01,7619.515700912954,Top/Bottom 5
2020-09-02,7644.477730997987,Top/Bottom 5
2020-09-03,7788.929464626268,Top/Bottom 5
2020-09-04,7660.5786406247,Top/Bottom 5
2020-09-05,7824.223774080648,Top/Bottom 5
2020-09-06,7584.005667913858,Top/Bottom 5
2020-09-07,7684.115542197692,Top/Bottom 5
2020-09-08,7741.453633016352,Top/Bottom 5
2020-09-09,7558.015881258548,Top/Bottom 5
2020-09-10,7571.538126203215,Top/Bottom 5
2020-09-11,7471.595195550877,Top/Bottom 5
2020-09-12,7566.948276803201,Top/Bottom 5
2020-09-13,7598.692110991629,Top/Bottom 5
2020-09-14,7669.228759443995,Top/Bottom 5
2020-09-15,7847.640141102752,Top/Bottom 5
2020-09-16,7841.3549501870075,Top/Bottom 5
2020-09-17,7866.951649706644,Top/Bottom 5
2020-09-18,8023.116673727572,Top/Bottom 5
2020-09-19,7992.650650971387,Top/Bottom 5
2020-09-20,8038.44336738713,Top/Bottom 5
2020-09-21,8140.782589403587,Top/Bottom 5
2020-09-22,8114.0698664611455,Top/Bottom 5
2020-09-23,8298.476999371342,Top/Bottom 5
2020-09-24,8021.428880201067,Top/Bottom 5
2020-09-25,7793.160228708994,Top/Bottom 5
2020-09-26,7871.332347179227,Top/Bottom 5
2020-09-27,7874.509985938738,Top/Bottom 5
2020-09-28,7816.519694418808,Top/Bottom 5
2020-09-29,7844.4490234129335,Top/Bottom 5
2020-09-30,7849.024194242542,Top/Bottom 5
2020-10-01,7906.9936540505805,Top/Bottom 5
2020-10-02,7945.05374875803,Top/Bottom 5
2020-10-03,7975.403718890374,Top/Bottom 5
2020-10-04,7962.689901015912,Top/Bottom 5
2020-10-05,7930.057353432705,Top/Bottom 5
2020-10-06,8081.138071226978,Top/Bottom 5
2020-10-07,8019.338820559897,Top/Bottom 5
2020-10-08,8021.658152177524,Top/Bottom 5
2020-10-09,7896.817689045131,Top/Bottom 5
2020-10-10,7909.6174810636285,Top/Bottom 5
2020-10-11,7968.420525805878,Top/Bottom 5
2020-10-12,7920.326579940545,Top/Bottom 5
2020-10-13,7929.1998409836315,Top/Bottom 5
2020-10-14,8087.378939789579,Top/Bottom 5
2020-10-15,8105.177013950639,Top/Bottom 5
2020-10-16,7988.426893933553,Top/Bottom 5
2020-10-17,7930.756705458904,Top/Bottom 5
2020-10-18,7967.185836838624,Top/Bottom 5
2020-10-19,8042.537002518372,Top/Bottom 5
2020-10-20,8163.215913834463,Top/Bottom 5
2020-10-21,8286.13527789499,Top/Bottom 5
2020-10-22,8218.947113972315,Top/Bottom 5
2020-10-23,8242.635360702054,Top/Bottom 5
2020-10-24,8281.825604110127,Top/Bottom 5
2020-10-25,8325.841449908732,Top/Bottom 5
2020-10-26,8339.31419257726,Top/Bottom 5
2020-10-27,8418.234948380199,Top/Bottom 5
2020-10-28,8489.643974694818,Top/Bottom 5
2020-10-29,8561.343578563341,Top/Bottom 5
2020-10-30,8633.86507091475,Top/Bottom 5
2020-10-31,8693.72511116405,Top/Bottom 5
2020-11-01,8601.050792398119,Top/Bottom 5
2020-11-02,8621.688076957835,Top/Bottom 5
2020-11-03,8683.190041834981,Top/Bottom 5
2020-11-04,8741.978123510251,Top/Bottom 5
2020-11-05,8745.501848617407,Top/Bottom 5
2020-11-06,8597.127423374945,Top/Bottom 5
2020-11-07,8626.529192975577,Top/Bottom 5
2020-11-08,8631.764202905884,Top/Bottom 5
2020-11-09,8648.909870689262,Top/Bottom 5
2020-11-10,8409.429677821625,Top/Bottom 5
2020-11-11,8559.010936985007,Top/Bottom 5
2020-11-12,8799.52170287872,Top/Bottom 5
2020-11-13,8701.029004692782,Top/Bottom 5
2020-11-14,8714.056721632993,Top/Bottom 5
2020-11-15,8704.884841401312,Top/Bottom 5
2020-11-16,8832.715793762898,Top/Bottom 5
2020-11-17,8800.800272924807,Top/Bottom 5
2020-11-18,8805.895725520402,Top/Bottom 5
2020-11-19,8886.18385998704,Top/Bottom 5
2020-11-20,8829.758902094758,Top/Bottom 5
2020-11-21,8379.796335453819,Top/Bottom 5
2020-11-22,8465.943853898074,Top/Bottom 5
2020-11-23,7942.021175144079,Top/Bottom 5
2020-11-24,7605.915272212273,Top/Bottom 5
2020-11-25,7539.276929018053,Top/Bottom 5
2020-11-26,7580.602433607997,Top/Bottom 5
2020-11-27,7355.362498431983,Top/Bottom 5
2020-11-28,7460.175326910105,Top/Bottom 5
2020-11-29,7633.979958432632,Top/Bottom 5
2020-11-30,7741.37437206442,Top/Bottom 5
2020-12-01,7799.421476603434,Top/Bottom 5
2020-12-02,7690.508573969924,Top/Bottom 5
2020-12-03,7732.243356742459,Top/Bottom 5
2020-12-04,7825.193874306575,Top/Bottom 5
2020-12-05,7786.840825896708,Top/Bottom 5
2020-12-06,7734.365952443566,Top/Bottom 5
2020-12-07,7781.480572813155,Top/Bottom 5
2020-12-08,7852.6065764108735,Top/Bottom 5
2020-12-09,7719.829820822344,Top/Bottom 5
2020-12-10,7790.020023670867,Top/Bottom 5
2020-12-11,7829.729508844793,Top/Bottom 5
2020-12-12,7860.185912136432,Top/Bottom 5
2020-12-13,7860.4988556394665,Top/Bottom 5
2020-12-14,7919.626791915045,Top/Bottom 5
2020-12-15,7994.2163248831175,Top/Bottom 5
2020-12-16,7946.87939436965,Top/Bottom 5
2020-12-17,8147.577658192758,Top/Bottom 5
2020-12-18,8174.443633917366,Top/Bottom 5
2020-12-19,8296.124124559808,Top/Bottom 5
2020-12-20,8482.016713529969,Top/Bottom 5
2020-12-21,8455.170658202476,Top/Bottom 5
2020-12-22,8726.089026095271,Top/Bottom 5
2020-12-23,9196.447312975919,Top/Bottom 5
2020-12-24,8760.31269851483,Top/Bottom 5
2020-12-25,9165.336750676883,Top/Bottom 5
2020-12-26,9470.40643211062,Top/Bottom 5
2020-12-27,9422.754954274955,Top/Bottom 5
2020-12-28,9553.703243184764,Top/Bottom 5
2020-12-29,9777.511269339648,Top/Bottom 5
2020-12-30,10041.59317625871,Top/Bottom 5
2020-12-31,9917.923351364023,Top/Bottom 5
2021-01-01,9411.437913090645,Top/Bottom 5
2021-01-02,9748.457697345557,Top/Bottom 5
2021-01-03,10090.988088935292,Top/Bottom 5
2021-01-04,9724.293797893264,Top/Bottom 5
2021-01-05,9512.954718223053,Top/Bottom 5
2021-01-06,8741.17138324233,Top/Bottom 5
2021-01-07,8874.818138756858,Top/Bottom 5
2021-01-08,8962.631734909171,Top/Bottom 5
2021-01-09,8973.865900629202,Top/Bottom 5
2021-01-10,9463.866380392134,Top/Bottom 5
2021-01-11,9231.912293619484,Top/Bottom 5
2021-01-12,9157.378398792793,Top/Bottom 5
2021-01-13,8998.058535063235,Top/Bottom 5
2021-01-14,9110.468254571948,Top/Bottom 5
2021-01-15,8721.85898027125,Top/Bottom 5
2021-01-16,8677.338639345884,Top/Bottom 5
2021-01-17,8260.984698684422,Top/Bottom 5
2021-01-18,8488.076789657001,Top/Bottom 5
2021-01-19,8672.371154486424,Top/Bottom 5
2021-01-20,8500.544541149991,Top/Bottom 5
2021-01-21,8360.217184189323,Top/Bottom 5
2021-01-22,8273.565528066214,Top/Bottom 5
2021-01-23,7950.314112801045,Top/Bottom 5
2021-01-24,8108.435247715988,Top/Bottom 5
2021-01-25,8143.314645321067,Top/Bottom 5
2021-01-26,8063.506867439928,Top/Bottom 5
2021-01-27,7871.76879650324,Top/Bottom 5
2021-01-28,7863.092571265571,Top/Bottom 5
2021-01-29,7852.660064119505,Top/Bottom 5
2021-01-30,7638.61136736778,Top/Bottom 5
2021-01-31,7537.394822427401,Top/Bottom 5
2021-02-01,7616.360803614249,Top/Bottom 5
2021-02-02,7799.595830795595,Top/Bottom 5
2021-02-03,7809.8321812339045,Top/Bottom 5
2021-02-04,7461.918975629741,Top/Bottom 5
2021-02-05,7052.294219528544,Top/Bottom 5
2021-02-06,7128.767776918295,Top/Bottom 5
2021-02-07,7032.603918167269,Top/Bottom 5
2021-02-08,7213.442664044951,Top/Bottom 5
2021-02-09,7288.856277136018,Top/Bottom 5
2021-02-10,7229.508704895109,Top/Bottom 5
2021-02-11,7119.476650052574,Top/Bottom 5
2021-02-12,6788.352543674409,Top/Bottom 5
2021-02-13,7238.820361590442,Top/Bottom 5
2021-02-14,7379.432179258766,Top/Bottom 5
2021-02-15,7602.658347279391,Top/Bottom 5
2021-02-16,7656.130203549634,Top/Bottom 5
2021-02-17,7848.378423323819,Top/Bottom 5
2021-02-18,7825.959884620872,Top/Bottom 5
2021-02-19,8032.106815360386,Top/Bottom 5
2021-02-20,7980.834471391844,Top/Bottom 5
2021-02-21,7936.034519613576,Top/Bottom 5
2021-02-22,7881.718546240162,Top/Bottom 5
2021-02-23,7698.498726366386,Top/Bottom 5
2021-02-24,7669.120267653734,Top/Bottom 5
2021-02-25,7713.155236169858,Top/Bottom 5
2021-02-26,7573.939604735208,Top/Bottom 5
2021-02-27,7387.389483182638,Top/Bottom 5
2021-02-28,7457.95664348394,Top/Bottom 5
2021-03-01,7552.355101348047,Top/Bottom 5
2021-03-02,7506.687220949861,Top/Bottom 5
2021-03-03,7476.059023598369,Top/Bottom 5
2021-03-04,7518.560549772633,Top/Bottom 5
2021-03-05,7537.647812094693,Top/Bottom 5
2021-03-06,7609.206272750679,Top/Bottom 5
2021-03-07,7657.512382532588,Top/Bottom 5
2021-03-08,7626.583393759211,Top/Bottom 5
2021-03-09,7780.3251514319845,Top/Bottom 5
2021-03-10,7886.558433597001,Top/Bottom 5
2021-03-11,7970.330784285589,Top/Bottom 5
2021-03-12,8092.18723210871,Top/Bottom 5
2021-03-13,8205.703234655763,Top/Bottom 5
2021-03-14,8126.886273444116,Top/Bottom 5
2021-03-15,7910.023540430896,Top/Bottom 5
2021-03-16,7854.049024211788,Top/Bottom 5
2021-03-17,7777.250489143142,Top/Bottom 5
2021-03-18,7723.847611749602,Top/Bottom 5
2021-03-19,7721.900475015119,Top/Bottom 5
2021-03-20,7749.43345968547,Top/Bottom 5
2021-03-21,7747.306985145015,Top/Bottom 5
2021-03-22,7692.4042575436715,Top/Bottom 5
2021-03-23,7651.970998796802,Top/Bottom 5
2021-03-24,7672.620074391831,Top/Bottom 5
2021-03-25,7634.300508830905,Top/Bottom 5
2021-03-26,7707.399508980817,Top/Bottom 5
2021-03-27,7685.163598045952,Top/Bottom 5
2021-03-28,7595.4301557231365,Top/Bottom 5
2021-03-29,7545.705283972413,Top/Bottom 5
2021-03-30,7531.8616313518805,Top/Bottom 5
2021-03-31,7522.557954264502,Top/Bottom 5
2021-04-01,7560.700884253604,Top/Bottom 5
2021-04-02,7618.364898858175,Top/Bottom 5
2021-04-03,7633.814147390229,Top/Bottom 5
2021-04-04,7755.16487171339,Top/Bottom 5
2021-04-05,7700.9668968842125,Top/Bottom 5
2021-04-06,7656.226732682341,Top/Bottom 5
2021-04-07,7692.231113578546,Top/Bottom 5
2021-04-08,7712.400366788481,Top/Bottom 5
2021-04-09,7574.502450845505,Top/Bottom 5
2021-04-10,7713.359319826577,Top/Bottom 5
2021-04-11,7605.9504681556,Top/Bottom 5
2021-04-12,7562.270917036533,Top/Bottom 5
2021-04-13,7644.958290173388,Top/Bottom 5
2021-04-14,7785.452729591907,Top/Bottom 5
2021-04-15,7838.951630395856,Top/Bottom 5
2021-04-16,8314.62076936004,Top/Bottom 5
2021-04-17,8081.662576509553,Top/Bottom 5
2021-04-18,8129.20720720682,Top/Bottom 5
2021-04-19,8235.211490634512,Top/Bottom 5
2021-04-20,8242.83217121381,Top/Bottom 5
2021-04-21,8319.50733829122,Top/Bottom 5
2021-04-22,8379.463059744945,Top/Bottom 5
2021-04-23,8273.662442575609,Top/Bottom 5
2021-04-24,8304.129768367444,Top/Bottom 5
2021-04-25,8306.92975744736,Top/Bottom 5
2021-04-26,8307.858866585515,Top/Bottom 5
2021-04-27,8197.629524198219,Top/Bottom 5
2021-04-28,8322.152365230215,Top/Bottom 5
2021-04-29,8261.772732641908,Top/Bottom 5
2021-04-30,8369.886410158415,Top/Bottom 5
2021-05-01,8308.343025176056,Top/Bottom 5
2021-05-02,8270.087777257471,Top/Bottom 5
2021-05-03,8511.490322066742,Top/Bottom 5
2021-05-04,8628.677242054657,Top/Bottom 5
2021-05-05,8988.68057416575,Top/Bottom 5
2021-05-06,8927.124075107718,Top/Bottom 5
2021-05-07,8725.860989145478,Top/Bottom 5
2021-05-08,8999.850369927643,Top/Bottom 5
2021-05-09,9029.0181389844,Top/Bottom 5
2021-05-10,9027.049750498129,Top/Bottom 5
2021-05-11,9145.978393963482,Top/Bottom 5
2021-05-12,9002.837168982654,Top/Bottom 5
2021-05-13,8850.99416025564,Top/Bottom 5
2021-05-14,8802.1125846219,Top/Bottom 5
2021-05-15,8624.430511214408,Top/Bottom 5
2021-05-16,8543.045174163568,Top/Bottom 5
2021-05-17,8485.18663240372,Top/Bottom 5
2021-05-18,8327.142591299056,Top/Bottom 5
2021-05-19,8194.012138648752,Top/Bottom 5
2021-05-20,8318.516848154855,Top/Bottom 5
2021-05-21,8204.178324652463,Top/Bottom 5
2021-05-22,8194.094737352967,Top/Bottom 5
2021-05-23,8151.539088794683,Top/Bottom 5
2021-05-24,8479.802696861874,Top/Bottom 5
2021-05-25,8414.286480813316,Top/Bottom 5
2021-05-26,8279.41364333312,Top/Bottom 5
2021-05-27,8325.77557356875,Top/Bottom 5
2021-05-28,8243.777884584008,Top/Bottom 5
2021-05-29,8296.93851363456,Top/Bottom 5
2021-05-30,8314.21855844051,Top/Bottom 5
2021-05-31,8287.176204465652,Top/Bottom 5
2021-06-01,8225.081218938845,Top/Bottom 5
2021-06-02,8129.244534406596,Top/Bottom 5
2021-06-03,8139.5689510785205,Top/Bottom 5
2021-06-04,8159.12764452343,Top/Bottom 5
2021-06-05,8162.825967432484,Top/Bottom 5
2021-06-06,8140.1333336407715,Top/Bottom 5
2021-06-07,8148.623605775934,Top/Bottom 5
2021-06-08,8106.695336259148,Top/Bottom 5
2021-06-09,8220.061978741858,Top/Bottom 5
2021-06-10,8227.147281424313,Top/Bottom 5
2021-06-11,8348.62527086072,Top/Bottom 5
2021-06-12,8268.644327641568,Top/Bottom 5
2021-06-13,8344.586031372895,Top/Bottom 5
2021-06-14,8428.688195179107,Top/Bottom 5
2021-06-15,8412.33029922356,Top/Bottom 5
2021-06-16,8321.763826890341,Top/Bottom 5
2021-06-17,8266.912546463242,Top/Bottom 5
2021-06-18,8262.354145355835,Top/Bottom 5
2021-06-19,8309.346539913025,Top/Bottom 5
2021-06-20,8288.847615478182,Top/Bottom 5
2021-06-21,8282.953052579858,Top/Bottom 5
2021-06-22,8294.59242370464,Top/Bottom 5
2021-06-23,8199.8828083386,Top/Bottom 5
2021-06-24,8177.5605112736785,Top/Bottom 5
2021-06-25,8169.186906434435,Top/Bottom 5
2021-06-26,8209.67923405633,Top/Bottom 5
2021-06-27,8246.419332108762,Top/Bottom 5
2021-06-28,8268.493392869894,Top/Bottom 5
2021-06-29,8297.342582423427,Top/Bottom 5
2021-06-30,8336.575386288001,Top/Bottom 5
2021-07-01,8312.370827497707,Top/Bottom 5
2021-07-02,8323.854084083025,Top/Bottom 5
2021-07-03,8367.2681691792,Top/Bottom 5
2021-07-04,8416.405332332542,Top/Bottom 5
2021-07-05,8338.57775071856,Top/Bottom 5
2021-07-06,8270.921433459587,Top/Bottom 5
2021-07-07,8187.913668743731,Top/Bottom 5
2021-07-08,8060.672261698837,Top/Bottom 5
2021-07-09,8094.034680498723,Top/Bottom 5
2021-07-10,8138.0222235837855,Top/Bottom 5
2021-07-11,8149.50662065315,Top/Bottom 5
2021-07-12,8169.405123715784,Top/Bottom 5
2021-07-13,8154.675780096694,Top/Bottom 5
2021-07-14,8158.081989101298,Top/Bottom 5
2021-07-15,8175.360840785297,Top/Bottom 5
2021-07-16,8186.851112917104,Top/Bottom 5
2021-07-17,8193.444881548958,Top/Bottom 5
2021-07-18,8185.076900370966,Top/Bottom 5
2021-07-19,8417.858897976284,Top/Bottom 5
2021-07-20,8376.924727047623,Top/Bottom 5
2021-07-21,8401.314559671999,Top/Bottom 5
2021-07-22,8271.262960388247,Top/Bottom 5
2021-07-23,8334.352647270049,Top/Bottom 5
2021-07-24,8351.768490270946,Top/Bottom 5
2021-07-25,8325.88126977111,Top/Bottom 5
2021-07-26,8427.005154984081,Top/Bottom 5
2021-07-27,8458.691967469971,Top/Bottom 5
2021-07-28,8564.661260625602,Top/Bottom 5
2021-07-29,8638.61425024093,Top/Bottom 5
2021-07-30,8580.910611616164,Top/Bottom 5
2021-07-31,8500.803417368226,Top/Bottom 5
2021-08-01,8523.235225614204,Top/Bottom 5
2021-08-02,8472.753950248909,Top/Bottom 5
2021-08-03,8305.186964965162,Top/Bottom 5
2021-08-04,8422.156226688536,Top/Bottom 5
2021-08-05,8469.538681663602,Top/Bottom 5
2021-08-06,8564.57483763391,Top/Bottom 5
2021-08-07,8629.726870659033,Top/Bottom 5
2021-08-08,8622.079272702827,Top/Bottom 5
2021-08-09,8823.674309432945,Top/Bottom 5
2021-08-10,8692.736064077144,Top/Bottom 5
2021-08-11,8622.493309307918,Top/Bottom 5
2021-08-12,8634.20786374887,Top/Bottom 5
2021-08-13,8712.250021317355,Top/Bottom 5
2021-08-14,8655.499761191119,Top/Bottom 5
2021-08-15,8692.120757101995,Top/Bottom 5
2021-08-16,8613.746459466454,Top/Bottom 5
2021-08-17,8651.042085850337,Top/Bottom 5
2021-08-18,8710.157276188407,Top/Bottom 5
2021-08-19,8632.900741870479,Top/Bottom 5
2021-08-20,8643.846567184213,Top/Bottom 5
2021-08-21,8630.801184487682,Top/Bottom 5
2021-08-22,8678.088752760303,Top/Bottom 5
2021-08-23,8705.959043479446,Top/Bottom 5
2021-08-24,8766.658341668995,Top/Bottom 5
2021-08-25,8756.311396229416,Top/Bottom 5
2021-08-26,8735.24049634557,Top/Bottom 5
2021-08-27,8716.231242754617,Top/Bottom 5
2021-08-28,8760.58512176818,Top/Bottom 5
2021-08-29,8749.51109926596,Top/Bottom 5
2021-08-30,8712.286114662253,Top/Bottom 5
2021-08-31,8650.732343449845,Top/Bottom 5
2021-09-01,8693.285120630617,Top/Bottom 5
2021-09-02,8712.812215797334,Top/Bottom 5
2021-09-03,8846.604729518207,Top/Bottom 5
2021-09-04,8818.049620692434,Top/Bottom 5
2021-09-05,8762.825967465538,Top/Bottom 5
2021-09-06,8545.3727191606,Top/Bottom 5
2021-09-07,8528.43272309528,Top/Bottom 5
2021-09-08,8130.720253587838,Top/Bottom 5
2021-09-09,7878.490474479296,Top/Bottom 5
2021-09-10,7923.981929199898,Top/Bottom 5
2021-09-11,7928.433811773942,Top/Bottom 5
2021-09-12,7782.3336717009,Top/Bottom 5
2021-09-13,7862.914174194298,Top/Bottom 5
2021-09-14,7882.843925207202,Top/Bottom 5
2021-09-15,7969.268402169085,Top/Bottom 5
2021-09-16,7911.004530616868,Top/Bottom 5
2021-09-17,7955.4963519644025,Top/Bottom 5
2021-09-18,7889.927910301603,Top/Bottom 5
2021-09-19,7890.681361663288,Top/Bottom 5
2021-09-20,7897.3207516595585,Top/Bottom 5
2021-09-21,7859.644767933537,Top/Bottom 5
2021-09-22,7789.3022702551325,Top/Bottom 5
2021-09-23,7748.944133965769,Top/Bottom 5
2021-09-24,7732.964418639738,Top/Bottom 5
2021-09-25,7725.522449881754,Top/Bottom 5
2021-09-26,7727.366371978258,Top/Bottom 5
2021-09-27,7747.2802557132845,Top/Bottom 5
2021-09-28,7752.546616314052,Top/Bottom 5
2021-09-29,7740.723374326964,Top/Bottom 5
2021-09-30,7816.79097139231,Top/Bottom 5
2021-10-01,7892.302911127156,Top/Bottom 5
2021-10-02,7879.01739576002,Top/Bottom 5
2021-10-03,7796.862333943421,Top/Bottom 5
2021-10-04,7825.713799753993,Top/Bottom 5
2021-10-05,7934.9527218631665,Top/Bottom 5
2021-10-06,8032.886202159456,Top/Bottom 5
2021-10-07,8028.110762076799,Top/Bottom 5
2021-10-08,7977.279551860423,Top/Bottom 5
2021-10-09,7962.637028594981,Top/Bottom 5
2021-10-10,8022.199072838188,Top/Bottom 5
2021-10-11,8159.440344196356,Top/Bottom 5
2021-10-12,8116.928297577144,Top/Bottom 5
2021-10-13,8019.505700113659,Top/Bottom 5
2021-10-14,8070.824154929847,Top/Bottom 5
2021-10-15,8293.638287178725,Top/Bottom 5
2021-10-16,8150.093740257656,Top/Bottom 5
2021-10-17,8191.614748299997,Top/Bottom 5
2021-10-18,8253.090661719682,Top/Bottom 5
2021-10-19,8389.759305082654,Top/Bottom 5
2021-10-20,8459.20595816002,Top/Bottom 5
2021-10-21,8314.544129457814,Top/Bottom 5
2021-10-22,8205.921447504275,Top/Bottom 5
2021-10-23,8174.253130937163,Top/Bottom 5
2021-10-24,8243.077251668365,Top/Bottom 5
2021-10-25,8123.300057434568,Top/Bottom 5
2021-10-26,8012.177467241942,Top/Bottom 5
2021-10-27,8076.710525559788,Top/Bottom 5
2021-10-28,8184.4296927522555,Top/Bottom 5
2021-10-29,8158.649304542687,Top/Bottom 5
2021-10-30,8064.9375027473925,Top/Bottom 5
2021-10-31,8044.827147141126,Top/Bottom 5
2021-11-01,7974.311450539247,Top/Bottom 5
2021-11-02,8020.1651814013485,Top/Bottom 5
2021-11-03,8085.942471270749,Top/Bottom 5
2021-11-04,8123.524586487417,Top/Bottom 5
2021-11-05,8056.047641518453,Top/Bottom 5
2021-11-06,8028.091597158354,Top/Bottom 5
2021-11-07,8098.815516820993,Top/Bottom 5
2021-11-08,8229.91336862716,Top/Bottom 5
2021-11-09,8466.289575238483,Top/Bottom 5
2021-11-10,8411.16276580066,Top/Bottom 5
2021-11-11,8367.790274893396,Top/Bottom 5
2021-11-12,8242.528035197103,Top/Bottom 5
2021-11-13,8341.43261189284,Top/Bottom 5
2021-11-14,8498.390532505715,Top/Bottom 5
2021-11-15,8494.703623690792,Top/Bottom 5
2021-11-16,8394.592194160843,Top/Bottom 5
2021-11-17,8364.481054739157,Top/Bottom 5
2021-11-18,8144.112126411057,Top/Bottom 5
2021-11-19,8174.257234801342,Top/Bottom 5
2021-11-20,8303.963068081928,Top/Bottom 5
2021-11-21,8308.31696857163,Top/Bottom 5
2021-11-22,8283.079483907619,Top/Bottom 5
2021-11-23,8261.521375088701,Top/Bottom 5
2021-11-24,8457.22721807622,Top/Bottom 5
2021-11-25,8510.484590072383,Top/Bottom 5
2021-11-26,8301.297658525875,Top/Bottom 5
2021-11-27,8185.03650626886,Top/Bottom 5
2021-11-28,8281.61864877408,Top/Bottom 5
2021-11-29,8301.14797784484,Top/Bottom 5
2021-11-30,8281.1350146069,Top/Bottom 5
2021-12-01,8241.793291682936,Top/Bottom 5
2021-12-02,8229.89107731877,Top/Bottom 5
2021-12-03,8173.373771307814,Top/Bottom 5
2021-12-04,8104.6011704545435,Top/Bottom 5
2021-12-05,8077.259588572315,Top/Bottom 5
2021-12-06,8137.869193852834,Top/Bottom 5
2021-12-07,8109.264727098313,Top/Bottom 5
2021-12-08,8067.123854379486,Top/Bottom 5
2021-12-09,8076.430416745434,Top/Bottom 5
2021-12-10,8185.953232590895,Top/Bottom 5
2021-12-11,8211.554568968204,Top/Bottom 5
2021-12-12,8200.252281523035,Top/Bottom 5
2021-12-13,8241.331377379161,Top/Bottom 5
2021-12-14,8251.856140754164,Top/Bottom 5
2021-12-15,8225.680234103032,Top/Bottom 5
2021-12-16,8246.756999892907,Top/Bottom 5
2021-12-17,8196.55584927123,Top/Bottom 5
2021-12-18,8190.094382006045,Top/Bottom 5
2021-12-19,8261.403330089755,Top/Bottom 5
2021-12-20,8291.577243306581,Top/Bottom 5
2021-12-21,8279.174719237068,Top/Bottom 5
2021-12-22,8214.30560359235,Top/Bottom 5
2021-12-23,8145.045693855171,Top/Bottom 5
2021-12-24,8156.03255614554,Top/Bottom 5
2021-12-25,8081.431607268779,Top/Bottom 5
2021-12-26,7989.104533734108,Top/Bottom 5
2021-12-27,7968.243468463131,Top/Bottom 5
2021-12-28,8012.3491564359365,Top/Bottom 5
2021-12-29,7957.593931293059,Top/Bottom 5
2021-12-30,7876.471835212544,Top/Bottom 5
2021-12-31,7892.462890709786,Top/Bottom 5
2022-01-01,7823.114329494812,Top/Bottom 5
2022-01-02,7791.817426865528,Top/Bottom 5
2022-01-03,7549.764831331737,Top/Bottom 5
2022-01-04,7626.777567871047,Top/Bottom 5
2022-01-05,7446.197989133509,Top/Bottom 5
2022-01-06,7439.828147044949,Top/Bottom 5
2022-01-07,7490.300484894554,Top/Bottom 5
2022-01-08,7568.473601312737,Top/Bottom 5
2022-01-09,7556.313389331105,Top/Bottom 5
2022-01-10,7529.496215515906,Top/Bottom 5
2022-01-11,7525.0625127043095,Top/Bottom 5
2022-01-12,7550.1540229053035,Top/Bottom 5
2022-01-13,7619.9111562117705,Top/Bottom 5
2022-01-14,7667.143141532063,Top/Bottom 5
2022-01-15,7724.151098725925,Top/Bottom 5
2022-01-16,7649.608258331262,Top/Bottom 5
2022-01-17,7749.039734006259,Top/Bottom 5
2022-01-18,7716.5596258151445,Top/Bottom 5
2022-01-19,7750.281543428266,Top/Bottom 5
2022-01-20,7806.969781652654,Top/Bottom 5
2022-01-21,7735.517958391662,Top/Bottom 5
2022-01-22,7721.6008182490195,Top/Bottom 5
2022-01-23,7721.2364883319315,Top/Bottom 5
2022-01-24,7762.576579592398,Top/Bottom 5
2022-01-25,7731.968428275782,Top/Bottom 5
2022-01-26,7744.0373543438545,Top/Bottom 5
2022-01-27,7728.744297768294,Top/Bottom 5
2022-01-28,7744.720541236507,Top/Bottom 5
2022-01-29,7733.022982129156,Top/Bottom 5
2022-01-30,7651.730002287846,Top/Bottom 5
2022-01-31,7680.190816385839,Top/Bottom 5
2022-02-01,7749.315352602956,Top/Bottom 5
2022-02-02,7714.867021768315,Top/Bottom 5
2022-02-03,7675.6454119516175,Top/Bottom 5
2022-02-04,7846.457244467863,Top/Bottom 5
2022-02-05,7854.2365484385355,Top/Bottom 5
2022-02-06,7892.367934371554,Top/Bottom 5
2022-02-07,7949.163369266352,Top/Bottom 5
2022-02-08,7929.811924129043,Top/Bottom 5
2022-02-09,8006.580765982475,Top/Bottom 5
2022-02-10,8031.676156410169,Top/Bottom 5
2022-02-11,8055.807353698679,Top/Bottom 5
2022-02-12,8083.222981738687,Top/Bottom 5
2022-02-13,8127.8185106782985,Top/Bottom 5
2022-02-14,8156.23741147666,Top/Bottom 5
2022-02-15,8143.01147591566,Top/Bottom 5
2022-02-16,8080.9651117367675,Top/Bottom 5
2022-02-17,8028.316599120153,Top/Bottom 5
2022-02-18,8035.338108972195,Top/Bottom 5
2022-02-19,7985.7447286365705,Top/Bottom 5
2022-02-20,7983.979856961177,Top/Bottom 5
2022-02-21,7998.016708618566,Top/Bottom 5
2022-02-22,8047.412430789612,Top/Bottom 5
2022-02-23,8038.357050437343,Top/Bottom 5
2022-02-24,8123.260284287414,Top/Bottom 5
2022-02-25,8093.759694127714,Top/Bottom 5
2022-02-26,8048.960116110491,Top/Bottom 5
2022-02-27,8056.617289863044,Top/Bottom 5
2022-02-28,8241.427758750158,Top/Bottom 5
2022-03-01,8240.065508388907,Top/Bottom 5
2022-03-02,8254.729456437235,Top/Bottom 5
2022-03-03,8281.335852351163,Top/Bottom 5
2022-03-04,8165.443079670266,Top/Bottom 5
2022-03-05,8166.708803177883,Top/Bottom 5
