date,portfolio_value,cash,long_exposure,short_exposure,net_exposure,gross_exposure,num_longs,num_shorts,avg_spread_long,avg_spread_short
2021-06-18,9435.014803141348,0,4775.563212263113,0,4775.563212263113,4775.563212263113,2,0,100.05407772307902,0
2021-06-19,9327.219923643765,0,4775.563212263113,0,4775.563212263113,4775.563212263113,2,0,100.05407772307902,0
2021-06-20,9545.689525262731,0,4775.563212263113,0,4775.563212263113,4775.563212263113,2,0,100.05407772307902,0
2021-09-06,10090.90267644096,0,4772.8447626313655,0,4772.8447626313655,4772.8447626313655,2,0,8.345417967420733,0
2021-09-07,9307.801341027807,0,4772.8447626313655,0,4772.8447626313655,4772.8447626313655,2,0,8.345417967420733,0
2021-09-08,9229.16621447108,0,4772.8447626313655,0,4772.8447626313655,4772.8447626313655,2,0,8.345417967420733,0
2021-09-09,9284.542304310795,0,4772.8447626313655,0,4772.8447626313655,4772.8447626313655,2,0,8.345417967420733,0
2021-09-10,9079.729145368423,0,4772.8447626313655,0,4772.8447626313655,4772.8447626313655,2,0,8.345417967420733,0
2021-09-11,9336.327528245041,0,4772.8447626313655,0,4772.8447626313655,4772.8447626313655,2,0,8.345417967420733,0
2021-09-12,9334.046620774021,0,4772.8447626313655,0,4772.8447626313655,4772.8447626313655,2,0,8.345417967420733,0
2021-09-13,9887.374535724945,0,4667.0233103870105,0,4667.0233103870105,4667.0233103870105,2,0,-21.558293960664187,0
2021-09-14,9866.871485859461,0,4667.0233103870105,0,4667.0233103870105,4667.0233103870105,2,0,-21.558293960664187,0
2021-09-15,9890.433684949134,0,4667.0233103870105,0,4667.0233103870105,4667.0233103870105,2,0,-21.558293960664187,0
2021-09-16,9826.26569459446,0,4667.0233103870105,0,4667.0233103870105,4667.0233103870105,2,0,-21.558293960664187,0
2021-09-17,9487.646496188092,0,4667.0233103870105,0,4667.0233103870105,4667.0233103870105,2,0,-21.558293960664187,0
2021-09-18,9603.278085058793,0,4667.0233103870105,0,4667.0233103870105,4667.0233103870105,2,0,-21.558293960664187,0
2021-09-19,9564.161566753604,0,4667.0233103870105,0,4667.0233103870105,4667.0233103870105,2,0,-21.558293960664187,0
2021-09-20,9055.736593557227,0,4782.080783376802,0,4782.080783376802,4782.080783376802,2,0,5.483762575248175,0
2021-09-21,8664.498779184296,0,4782.080783376802,0,4782.080783376802,4782.080783376802,2,0,5.483762575248175,0
2021-09-22,9186.10360859655,0,4782.080783376802,0,4782.080783376802,4782.080783376802,2,0,5.483762575248175,0
2021-09-23,9687.248096996855,0,4782.080783376802,0,4782.080783376802,4782.080783376802,2,0,5.483762575248175,0
